NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
6,16,16,8,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,131,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
11,16,24,15,1,0:0:0:0:0:0:1:0:0:0:0:1:0:0:0:0,131,0000100001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,4,4,7,16
13,16,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,162,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
12,16,24,15,1,0:0:0:0:0:0:0:0:0:0:0:0:1:1:0:0,162,0011000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,4,4,7,16
13,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,193,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
6,32,23,15,0,0:0:0:0:0:0:2:0:0:0:0:0:0:2:0:0,193,0010000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
9,16,16,8,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,224,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
2,16,24,15,1,0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0,224,0000001000000100,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,4,4,7,16
2,32,24,15,0,0:0:2:0:0:0:0:0:0:1:0:0:0:0:0:0,256,0000001000000100,0000000000000000000000000000000000000000000000000001000000000000,0,100,800,4,4,7,16
15,32,31,22,0,0:0:2:0:0:0:0:0:0:1:0:0:0:0:0:1,256,1000001000000100,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
14,16,17,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,287,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
5,16,25,15,1,0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0,287,0100000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,4,4,7,16
5,32,24,15,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:1:0,318,0100000000100000,0000000000000000000000000000000000000000000000000000111110000000,0,100,800,4,4,7,16
13,32,31,22,0,0:0:0:0:0:2:0:0:0:0:0:0:0:3:1:0,318,0110000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
13,48,31,22,0,0:0:0:0:0:2:0:0:0:0:0:0:0:4:1:0,349,0110000000100000,0000000000000000000000000000000000000000000001111100000000011111,0,100,800,4,4,7,16
9,48,38,29,0,0:0:0:0:0:2:0:0:0:2:0:0:0:4:1:0,349,0110001000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
13,48,31,22,0,0:0:0:0:0:2:0:0:0:0:0:0:0:5:1:0,381,0110000000100000,0000000000000000000000000000000000000000000011111100000000111111,0,100,800,4,4,7,16
12,48,38,29,0,0:0:0:0:0:2:0:0:0:0:0:0:2:5:1:0,381,0111000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
7,16,17,8,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,412,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,4,4,7,16
7,32,18,8,1,0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0,412,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,4,4,7,16
