NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
29,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,407,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
29,64,20,10,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,407,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,4,16,9,32
17,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,415,00000000000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
9,32,29,19,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,415,00000000000000100000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,4,16,9,32
11,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,423,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
6,32,29,19,1,0:0:0:0:0:0:1:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,423,00000000000000000000100001000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,4,16,9,32
27,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,431,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
23,32,29,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:1:0:0:0:0,431,00001000100000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,4,16,9,32
5,32,19,10,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,439,00000000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
21,32,29,19,1,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,439,00000000001000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,4,16,9,32
2,32,19,10,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,446,00000000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
21,64,37,28,0,0:0:1:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0,446,00000000001000000000000000100100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
10,32,19,10,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,454,00000000000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
22,32,29,19,1,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,454,00000000010000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,4,16,9,32
24,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,462,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
25,32,29,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0:0:0:0:0:0,462,00000011000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,4,16,9,32
16,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,470,00000000000000010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
14,32,29,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,470,00000000000000010100000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,4,16,9,32
28,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,478,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
8,32,29,19,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,478,00010000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,4,16,9,32
29,64,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0,485,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
16,64,28,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0,485,00100000000000010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
14,64,28,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,493,00000000000000010100000000000000,0000000000000000000000000000000000000000000000000010111000000000,0,400,800,4,16,9,32
18,64,37,28,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,493,00000000000001010100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
7,32,19,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,501,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
22,64,37,28,0,0:0:0:0:0:0:0:1:0:0:1:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0,501,00000000010000000000010010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
16,64,28,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0,509,00100000000000010000000000000000,0000000000000000000000000000000000000000000000000011000000000000,0,400,800,4,16,9,32
5,64,37,28,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0,509,00100000000000010000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
4,32,20,10,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,517,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
0,32,30,19,1,1:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,517,00000000000000000000000000010001,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,4,16,9,32
14,64,29,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,524,00000000000000010100000000000000,0000000000000000000000000000000000000000000000000110110000000000,0,400,800,4,16,9,32
12,64,38,28,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:3:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,524,00000000000000010101000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
20,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,532,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
11,64,29,19,0,0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,532,00000000000100000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
2,64,20,10,0,0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,540,00000000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
18,64,47,37,0,0:0:2:0:0:0:0:0:0:0:0:0:0:0:2:0:1:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0,540,00000000000001010100000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
25,64,29,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:2:0:0:0:0:0:0,548,00000011000000000000000000000000,0000000000000000000000000000000000000000000000000000000001010110,0,400,800,4,16,9,32
5,64,56,46,0,0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:1:2:0:0:0:3:0:0,548,00100011000000010000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
18,64,47,37,0,0:0:2:0:0:0:0:0:0:0:0:0:0:0:2:0:1:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0,556,00000000000001010100000000000100,1000000001000000001000000001000000000000010000000010000000010000,0,400,800,4,16,9,32
1,64,56,46,0,0:1:2:0:0:0:0:0:0:0:0:0:0:0:2:0:1:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0,556,00000000000001010100000000000110,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,4,16,9,32
