NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
8,32,21,11,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,831,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
15,32,32,21,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,831,00000000000000001000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,256,4,10,32
27,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,862,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
24,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:1:0:0:0:0,862,00001001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,256,4,10,32
28,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,893,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
27,64,31,21,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:1:0:0:0,893,00011000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
16,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,924,00000000000000010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
22,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,924,00000000010000010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,256,4,10,32
31,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,956,10000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
20,32,41,31,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:1,956,10000000000100000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
24,64,31,21,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:1:0:0:0:0,987,00001001000000000000000000000000,0000000000000000000000000000000000000000000000011111010000000000,0,800,800,256,4,10,32
24,64,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:1:0:0:0:0,987,00001001000000000000000000000000,0000000000000000000000000000000000000000000000011111010000000000,1,800,800,256,4,10,32
13,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1018,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
13,64,22,11,1,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1018,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,256,4,10,32
11,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1049,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
27,64,42,31,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:1:0:0:0,1049,00011000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
16,64,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1081,00000000000000010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
30,64,33,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,1081,01000000000000010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,256,4,10,32
25,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,1112,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
11,64,32,21,0,0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,1112,00000010000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
24,96,32,21,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:4:0:0:1:0:0:0:0,1143,00001001000000000000000000000000,0000000000000000000000000000000000000000000001000110010000000000,0,800,800,256,4,10,32
7,96,42,31,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:4:0:0:1:0:0:0:0,1143,00001001000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
31,64,32,21,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2,1174,10000000000000000000000000000001,0000000000000000000000000000000000000000000000000000000011011010,0,800,800,256,4,10,32
6,64,42,31,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2,1174,10000000000000000000000001000001,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
24,96,32,21,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:5:0:0:1:0:0:0:0,1206,00001001000000000000000000000000,0000000000000000000000000000000000000000000001010110000000000000,0,800,800,256,4,10,32
25,96,42,31,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:5:2:0:1:0:0:0:0,1206,00001011000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
9,32,22,11,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1237,00000000000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
18,32,33,21,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,1237,00000000000001000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,256,4,10,32
23,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,1268,00000000100000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
14,32,33,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,1268,00000000100000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,256,4,10,32
19,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,1299,00000000000010000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
22,64,42,31,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:1:0:0:2:0:0:0:0:0:0:0:0:0,1299,00000000010010010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,4,10,32
30,64,32,21,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0,1331,01000000000000010000000000000000,0000000000000000000000000000000000000000000000000000000011111010,0,800,800,256,4,10,32
