NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
8,16,19,10,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,431,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
15,16,29,19,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:1,431,1000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,16,16,9,16
4,16,19,10,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,462,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
15,32,37,28,0,0:0:0:0:1:0:0:0:1:0:0:0:0:0:0:2,462,1000000100010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
8,32,19,10,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,493,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
11,32,29,19,1,0:0:0:0:0:0:0:0:2:0:0:1:0:0:0:0,493,0000100100000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,16,16,9,16
10,16,20,10,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,524,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
5,16,30,19,1,0:0:0:0:0:1:0:0:0:0:1:0:0:0:0:0,524,0000010000100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,16,16,9,16
7,16,20,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,556,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
15,32,47,37,0,0:0:0:0:1:0:0:1:1:0:0:0:0:0:0:3,556,1000000110010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
3,16,20,10,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,587,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
1,16,30,19,1,0:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0,587,0000000000001010,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,16,16,9,16
3,32,20,10,0,0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0,618,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
10,32,29,19,0,0:0:0:2:0:0:0:0:0:0:2:0:0:0:0:0,618,0000010000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
12,16,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,649,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,16,16,9,16
