NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
8,32,21,11,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,862,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,32
30,32,32,21,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,862,01000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,32
11,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,924,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,32
4,32,32,21,1,0:0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,924,00000000000000000000100000010000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,32
29,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,987,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,32
29,64,22,11,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,987,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,32
23,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,1049,00000000100000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,32
14,32,33,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,1049,00000000100000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,32
10,32,22,11,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1112,00000000000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,32
8,64,32,21,0,0:0:0:0:0:0:0:0:2:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1112,00000000000000000000010100000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,32
27,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,1174,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,32
15,32,33,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,1174,00001000000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,32
4,64,32,21,0,0:0:0:0:2:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1237,00000000000000000000100000010000,0000000000000000000000000000000000000000000001001110010000000000,0,800,400,16,4,10,32
25,64,42,31,0,0:0:0:0:2:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,1237,00000010000000000000100000010000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,32
