NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
8,16,16,8,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,131,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
4,16,24,15,1,0:0:0:0:1:0:0:0:1:0:0:0:0:0:0:0,131,0000000100010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,4,7,16
6,16,16,8,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,162,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
1,16,24,15,1,0:1:0:0:0:0:1:0:0:0:0:0:0:0:0:0,162,0000000001000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,4,7,16
15,16,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,193,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
0,16,24,15,1,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,193,1000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,4,7,16
8,32,16,8,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,224,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
5,32,24,15,1,0:0:0:0:0:1:0:0:2:0:0:0:0:0:0:0,224,0000000100100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,4,7,16
8,32,17,8,0,0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0,256,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
12,32,25,15,1,0:0:0:0:0:0:0:0:3:0:0:0:1:0:0:0,256,0001000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,4,7,16
13,16,17,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,287,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
8,48,24,15,0,0:0:0:0:0:0:0:0:4:0:0:0:0:1:0:0,287,0010000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
0,32,17,8,0,2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,318,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
3,32,25,15,1,2:0:0:1:0:0:0:0:0:0:0:0:0:0:0:1,318,0000000000001001,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,4,7,16
10,16,17,8,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,349,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
7,16,25,15,1,0:0:0:0:0:0:0:1:0:0:1:0:0:0:0:0,349,0000010010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,4,7,16
1,32,17,8,0,0:2:0:0:0:0:1:0:0:0:0:0:0:0:0:0,381,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
2,32,25,15,1,0:2:1:0:0:0:1:0:0:0:0:0:0:0:0:0,381,0000000000000110,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,4,7,16
0,32,17,8,0,3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,412,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,4,7,16
13,32,25,15,1,3:0:0:0:0:0:0:0:0:0:0:0:0:2:0:1,412,0010000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,4,7,16
