NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
3,16,16,8,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,162,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
7,16,24,15,1,0:0:0:1:0:0:0:1:0:0:0:0:0:0:0:0,162,0000000010001000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
2,16,16,8,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,224,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
3,32,23,15,0,0:0:1:2:0:0:0:0:0:0:0:0:0:0:0:0,224,0000000000001100,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
0,16,17,8,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,287,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
11,16,25,15,1,1:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,287,0000100000000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
12,16,17,8,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,349,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
0,32,24,15,0,2:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,349,0001000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
4,16,17,8,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,412,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
10,16,25,15,1,0:0:0:0:1:0:0:0:0:0:1:0:0:0:0:0,412,0000010000010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
7,32,17,8,0,0:0:0:1:0:0:0:2:0:0:0:0:0:0:0:0,474,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
15,32,25,15,1,0:0:0:1:0:0:0:2:0:0:0:0:0:0:0:1,474,1000000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
0,32,18,8,0,3:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,537,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
0,48,19,8,1,4:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,537,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
5,16,18,8,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,599,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
13,16,26,15,1,0:0:0:0:0:1:0:0:0:0:0:0:0:1:0:0,599,0010000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
9,16,18,8,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,662,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
15,32,26,15,1,0:0:0:1:0:0:0:2:0:1:0:0:0:0:0:2,662,1000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
6,16,18,8,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,724,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
1,16,26,15,1,0:1:0:0:0:0:1:0:0:0:0:0:0:0:0:0,724,0000000001000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
5,32,18,8,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0,787,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
1,32,32,22,0,0:2:0:0:0:2:1:0:0:0:0:0:0:0:0:0,787,0000000001100010,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
0,48,18,8,0,5:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,849,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
4,48,26,15,1,5:0:0:0:2:0:0:0:0:0:0:0:1:0:0:0,849,0000000000010001,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
6,32,18,8,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0,912,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
6,32,19,8,1,0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0,912,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
9,32,18,8,0,0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0,974,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
6,48,25,15,0,0:0:0:0:0:0:4:0:0:2:0:0:0:0:0:0,974,0000001001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
6,48,26,15,0,0:0:0:0:0:0:5:0:0:2:0:0:0:0:0:0,1037,0000001001000000,0000000000000000000000000000000000000000000000000001111110000000,0,100,100,16,16,7,16
6,48,27,15,1,0:0:0:0:0:0:6:0:0:2:0:0:0:0:0:0,1037,0000001001000000,0000000000000000000000000000000000000000000000000001111110000000,1,100,100,16,16,7,16
0,48,19,8,0,6:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,1099,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
5,48,27,15,1,6:0:0:0:0:3:0:0:0:0:0:0:1:0:0:0,1099,0000000000100001,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
10,32,19,8,0,0:0:0:0:1:0:0:0:0:0:2:0:0:0:0:0,1162,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
6,48,27,15,1,0:0:0:0:1:0:7:0:0:2:2:0:0:0:0:0,1162,0000010001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
14,16,19,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,1224,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
13,32,27,15,1,0:0:0:0:0:1:0:0:0:0:0:0:0:2:1:0,1224,0110000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
13,32,26,15,0,0:0:0:0:0:1:0:0:0:0:0:0:0:3:1:0,1287,0110000000000000,0000000000000000000000000000000000000000000000000001111110000000,0,100,100,16,16,7,16
5,48,33,22,0,6:0:0:0:0:4:0:0:0:0:0:0:1:3:1:0,1287,0110000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
14,32,19,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0,1349,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
6,64,27,15,1,0:0:0:0:1:0:8:0:0:2:2:0:0:0:2:0,1349,0100000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
8,16,19,8,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,1412,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
7,32,27,15,1,0:0:0:1:0:0:0:3:1:0:0:0:0:0:0:0,1412,0000000110000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
2,32,19,8,0,0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0,1474,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
6,64,27,15,1,0:0:2:0:1:0:9:0:0:2:2:0:0:0:2:0,1474,0000000001000100,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
13,48,19,8,0,0:0:0:0:0:1:0:0:0:0:0:0:0:4:1:0,1537,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
9,48,27,15,1,0:0:0:0:0:1:0:0:0:3:0:0:0:4:1:0,1537,0010001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
14,32,19,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0,1599,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
9,48,33,22,0,0:0:0:0:0:1:0:0:0:4:0:0:0:4:3:0,1599,0110001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
0,48,19,8,0,7:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,1662,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
14,48,26,15,0,7:0:0:0:0:0:0:0:0:0:0:0:1:0:4:0,1662,0100000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
0,64,19,8,0,8:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,1724,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
7,64,27,15,1,8:0:0:1:0:0:0:4:1:0:0:0:1:0:0:0,1724,0000000010000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,16,16,7,16
10,32,19,8,0,0:0:0:0:1:0:0:0:0:0:3:0:0:0:0:0,1787,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,16,16,7,16
