NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
12,16,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,431,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
4,16,29,19,1,0:0:0:0:1:0:0:0:0:0:0:0:1:0:0:0,431,0001000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,16,4,9,16
3,16,19,10,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,462,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
6,16,29,19,1,0:0:0:1:0:0:1:0:0:0:0:0:0:0:0:0,462,0000000001001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,16,4,9,16
15,16,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,493,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
7,16,29,19,1,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:1,493,1000000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,16,4,9,16
12,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0,524,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
1,32,30,19,1,0:1:0:0:0:0:0:0:0:0:0:0:2:0:0:0,524,0001000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,16,4,9,16
5,16,20,10,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,556,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
0,16,30,19,1,1:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,556,0000000000100001,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,16,4,9,16
3,32,20,10,0,0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0,587,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
2,32,30,19,1,0:0:1:2:0:0:0:0:0:0:0:0:0:0:0:0,587,0000000000001100,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,16,4,9,16
12,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0,618,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
15,32,29,19,0,0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:2,618,1001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
1,32,29,19,0,0:2:0:0:0:0:0:0:0:0:0:0:2:0:0:0,649,0001000000000010,0000000000000000000000000000000000000000000000001111101000000000,0,400,800,16,4,9,16
4,32,38,28,0,0:2:0:0:2:0:0:0:0:0:0:0:2:0:0:0,649,0001000000010010,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
9,16,20,10,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,681,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
12,48,29,19,0,0:0:0:0:0:0:0:0:0:1:0:0:4:0:0:0,681,0001001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
11,16,20,10,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,712,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
2,32,38,28,0,0:0:2:2:0:0:0:0:0:0:0:1:0:0:0:0,712,0000100000001100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,4,9,16
