NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
14,16,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,862,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,16,10,16
10,16,32,21,1,0:0:0:0:0:0:0:0:0:0:1:0:0:0:1:0,862,0100010000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,16,10,16
8,16,21,11,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,924,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,16,10,16
14,32,31,21,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:2:0,924,0100000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,16,10,16
9,16,21,11,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,987,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,16,10,16
13,16,32,21,1,0:0:0:0:0:0:0:0:0:1:0:0:0:1:0:0,987,0010001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,16,10,16
2,16,22,11,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,1049,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,16,10,16
7,16,33,21,1,0:0:1:0:0:0:0:1:0:0:0:0:0:0:0:0,1049,0000000010000100,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,16,10,16
2,32,22,11,0,0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0,1112,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,16,10,16
4,32,33,21,1,0:0:2:0:1:0:0:0:0:0:0:0:0:0:0:0,1112,0000000000010100,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,16,10,16
0,16,22,11,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1174,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,16,10,16
14,32,42,31,0,1:0:0:0:0:0:0:0:1:0:0:0:0:0:3:0,1174,0100000100000001,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,16,10,16
2,32,22,11,0,0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0,1237,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,16,10,16
6,32,33,21,1,0:0:3:0:0:0:1:0:0:0:0:0:0:0:0:0,1237,0000000001000100,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,16,10,16
