NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
7,16,16,8,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,162,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
8,16,24,15,1,0:0:0:0:0:0:0:1:1:0:0:0:0:0:0:0,162,0000000110000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
6,16,16,8,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,224,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
14,16,24,15,1,0:0:0:0:0:0:1:0:0:0:0:0:0:0:1:0,224,0100000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
5,16,17,8,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,287,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
0,16,25,15,1,1:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,287,0000000000100001,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
12,16,17,8,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,349,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
1,16,25,15,1,0:1:0:0:0:0:0:0:0:0:0:0:1:0:0:0,349,0001000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
10,16,17,8,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,412,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
9,16,25,15,1,0:0:0:0:0:0:0:0:0:1:1:0:0:0:0:0,412,0000011000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
14,32,17,8,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:2:0,474,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
7,32,25,15,1,0:0:0:0:0:0:1:2:0:0:0:0:0:0:2:0,474,0100000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
7,32,25,15,0,0:0:0:0:0:0:1:3:0:0:0:0:0:0:2:0,537,0100000010000000,0000000000000000000000000000000000000000000000000001111110000000,0,100,400,1,4,7,16
5,32,32,22,0,0:0:0:0:0:2:1:3:0:0:0:0:0:0:2:0,537,0100000010100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
4,16,18,8,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,599,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
12,32,26,15,1,0:0:0:0:1:0:0:0:0:0:0:0:2:0:0:0,599,0001000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
9,32,18,8,0,0:0:0:0:0:0:0:0:0:2:1:0:0:0:0:0,662,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
9,32,19,8,1,0:0:0:0:0:0:0:0:0:3:1:0:0:0:0:0,662,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
8,32,18,8,0,0:0:0:0:0:0:0:1:2:0:0:0:0:0:0:0,724,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
4,32,26,15,1,0:0:0:0:2:0:0:1:2:0:0:0:0:0:0:0,724,0000000100010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
1,32,18,8,0,0:2:0:0:0:0:0:0:0:0:0:0:1:0:0:0,787,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
3,32,26,15,1,0:2:0:1:0:0:0:0:0:0:0:0:1:0:0:0,787,0000000000001010,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
9,48,18,8,0,0:0:0:0:0:0:0:0:0:4:1:0:0:0:0:0,849,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
1,48,25,15,0,0:3:0:0:0:0:0:0:0:4:1:0:1:0:0:0,849,0000001000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
0,32,18,8,0,2:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,912,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,1,4,7,16
2,32,26,15,1,2:0:1:0:0:1:0:0:0:0:0:0:0:0:0:0,912,0000000000000101,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,1,4,7,16
