NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
2,16,19,10,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,407,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
9,16,29,19,1,0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0,407,0000001000000100,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,16,16,9,16
1,16,19,10,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,415,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
10,16,29,19,1,0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0,415,0000010000000010,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,16,16,9,16
10,32,28,19,0,0:1:0:0:0:0:0:0:0:0:2:0:0:0:0:0,423,0000010000000010,0000000000000000000000000000000000000000000000000000000000001000,0,400,800,16,16,9,16
6,32,37,28,0,0:1:0:0:0:0:1:0:0:0:2:0:0:0:0:0,423,0000010001000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
9,32,28,19,0,0:0:1:0:0:0:0:0:0:2:0:0:0:0:0:0,431,0000001000000100,0000000000000000000000000000000000000000000000000000000000011000,0,400,800,16,16,9,16
13,32,37,28,0,0:0:1:0:0:0:0:0:0:2:0:0:0:1:0:0,431,0010001000000100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
15,16,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,439,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
8,16,29,19,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:1,439,1000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,16,16,9,16
12,16,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,446,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
8,32,37,28,0,0:0:0:0:0:0:0:0:2:0:0:0:1:0:0:1,446,1001000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
6,32,37,28,0,0:1:0:0:0:0:2:0:0:0:2:0:0:0:0:0,454,0000010001000010,0000000000000000000000000000000000000000011111000000000000011111,0,400,800,16,16,9,16
6,32,38,28,1,0:1:0:0:0:0:3:0:0:0:2:0:0:0:0:0,454,0000010001000010,0000000000000000000000000000000000000000011111000000000000011111,1,400,800,16,16,9,16
5,16,19,10,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,462,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
15,32,28,19,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:2,462,1000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
5,32,19,10,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0,470,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
9,32,37,28,0,0:0:1:0:0:2:0:0:0:3:0:0:0:0:0:0,470,0000001000100100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
15,32,28,19,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:3,478,1000000000100000,0000000000000000000000000000000000000000000000000000000000010000,0,400,800,16,16,9,16
2,32,37,28,0,0:0:2:0:0:1:0:0:0:0:0:0:0:0:0:3,478,1000000000100100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
4,16,19,10,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,485,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
12,32,28,19,0,0:0:0:0:1:0:0:0:0:0:0:0:2:0:0:0,485,0001000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
14,16,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,493,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
6,48,46,37,0,0:1:0:0:0:0:4:0:0:0:2:0:0:0:1:0,493,0100010001000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
4,32,19,10,0,0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,501,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
8,32,46,37,0,0:0:0:0:2:0:0:0:3:0:0:0:1:0:0:1,501,1001000100010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
3,16,19,10,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,509,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
4,32,28,19,0,0:0:0:1:3:0:0:0:0:0:0:0:0:0:0:0,509,0000000000011000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
2,32,38,28,0,0:0:3:0:0:1:0:0:0:0:0:0:0:0:0:3,517,1000000000100100,0000000000000000000000000000000000000000100111000100111000000000,0,400,800,16,16,9,16
11,32,47,37,0,0:0:3:0:0:1:0:0:0:0:0:1:0:0:0:3,517,1000100000100100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
2,48,38,28,0,0:0:4:0:0:1:0:0:0:0:0:0:0:0:0:3,524,1000000000100100,0000000000000000000000000000000000000000101110000101110000000000,0,400,800,16,16,9,16
6,48,65,55,0,0:1:4:0:0:1:5:0:0:0:2:0:0:0:1:3,524,1100000001100110,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
8,48,47,37,0,0:0:0:0:2:0:0:0:4:0:0:0:1:0:0:1,532,1001000100010000,0000000000000000000000000000000011111000011111000000000000011111,0,400,800,16,16,9,16
3,48,56,46,0,0:0:0:2:2:0:0:0:4:0:0:0:1:0:0:1,532,1001000100011000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
2,48,38,28,0,0:0:5:0:0:1:0:0:0:0:0:0:0:0:0:3,540,1000000000100100,0000000000000000000000000000000000000000111110000111110000000000,0,400,800,16,16,9,16
13,48,47,37,0,0:0:5:0:0:1:0:0:0:2:0:0:0:2:0:3,540,0010001000100100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
7,16,20,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,548,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
1,32,29,19,0,0:2:0:0:0:0:0:1:0:0:0:0:0:0:0:0,548,0000000010000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,16,16,9,16
