NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
25,32,17,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,231,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
11,32,26,17,1,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,231,00000010000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,16,8,32
27,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,262,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
27,64,19,9,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0,262,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,16,8,32
29,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,293,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
20,32,27,17,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0,293,00100000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,16,8,32
28,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,324,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
19,32,27,17,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0,324,00010000000010000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,16,8,32
2,32,18,9,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,356,00000000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
27,64,26,17,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0,356,00001000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
18,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,387,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
26,32,27,17,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:1:0:0:0:0:0,387,00000100000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,16,8,32
4,32,18,9,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,418,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
14,32,27,17,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,418,00000000000000000100000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,16,8,32
9,32,18,9,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,449,00000000000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
31,32,27,17,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,449,10000000000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,16,8,32
16,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,481,00000000000000010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
12,32,27,17,1,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,481,00000000000000010001000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,16,8,32
1,32,19,9,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,512,00000000000000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
4,64,27,17,0,0:1:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,512,00000000000000000000000000010010,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
1,64,19,9,0,0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,543,00000000000000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
22,64,28,17,1,0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,543,00000000010000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,16,8,32
22,64,27,17,0,0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0,574,00000000010000000000000000000010,0000000000000000000000000000000000000000000000000000000000011111,0,200,200,16,16,8,32
10,64,35,25,0,0:2:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0,574,00000000010000000000010000000010,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,16,8,32
