NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
3,32,18,9,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,449,00000000000000000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,16,4,8,32
13,32,27,17,1,0:0:0:1:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,449,00000000000000000010000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,16,4,8,32
14,32,19,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,699,00000000000000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,16,4,8,32
19,32,28,17,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,699,00000000000010000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,16,4,8,32
31,32,19,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,949,10000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,16,4,8,32
11,32,35,25,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,949,10000000000000000000100000000001,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,16,4,8,32
26,32,20,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,1199,00000100000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,16,4,8,32
19,64,29,17,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:2:0:0:0:0:0:0:1:0:0:0:0:0,1199,00000100000010000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,16,4,8,32
