NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
9,32,21,11,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,807,00000000000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
11,32,32,21,1,0:0:0:0:0:0:0:0:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,807,00000000000000000000101000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,16,10,32
14,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,815,00000000000000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
18,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,815,00000000000001000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,16,10,32
7,32,21,11,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,823,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
9,64,31,21,0,0:0:0:0:0:0:0:1:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,823,00000000000000000000001010000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
17,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,831,00000000000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
3,32,32,21,1,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,831,00000000000000100000000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,16,10,32
12,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,839,00000000000000000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
19,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,839,00000000000010000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,16,10,32
25,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,846,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
23,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0:0:0:0:0:0,846,00000010100000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,16,10,32
19,64,31,21,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0,854,00000000000010000001000000000000,0000000000000000000000000000000000000000000000000000000000001111,0,800,800,16,16,10,32
11,64,51,41,0,0:0:0:0:0:0:0:0:0:1:0:2:1:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0,854,00000000000010000001101000000000,0000000000000000000000000000000000000000000000000000000000001111,0,800,800,16,16,10,32
3,64,31,21,0,0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,862,00000000000000100000000000001000,0000000000000000000000000000000000000000000000000111110000000000,0,800,800,16,16,10,32
1,64,41,31,0,0:1:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,862,00000000000000100000000000001010,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
19,64,31,21,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0,870,00000000000010000001000000000000,0000000000000000000000000000000000000000000000000000000000011111,0,800,800,16,16,10,32
4,64,41,31,0,0:0:0:0:1:0:0:0:0:0:0:0:1:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0,870,00000000000010000001000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
19,96,31,21,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:4:0:0:0:0:0:0:0:0:0:0:0:0,878,00000000000010000001000000000000,0000000000000000000000000000000000000000000000000000000000100111,0,800,800,16,16,10,32
9,96,51,41,0,0:0:0:0:0:0:0:1:0:3:0:0:1:0:0:0:0:0:0:4:0:0:0:0:0:0:0:0:0:0:0:0,878,00000000000010000001001010000000,0000000000000000000000000000000000000000000000000000000000100111,0,800,800,16,16,10,32
7,64,21,11,0,0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,885,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
21,64,32,21,1,0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,885,00000000001000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,16,10,32
19,96,31,21,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:5:0:0:0:0:0:0:0:0:0:0:0:0,893,00000000000010000001000000000000,0000000000000000000000000000000000000000000000000000000000110110,0,800,800,16,16,10,32
12,96,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:5:0:0:0:0:0:0:0:0:0:0:0:0,893,00000000000010000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,16,10,32
13,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,901,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
12,96,41,31,0,0:0:0:0:0:0:0:0:0:0:0:0:3:1:0:0:0:0:0:5:0:0:0:0:0:0:0:0:0:0:0:0,901,00000000000010000011000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
29,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,909,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
11,64,61,51,0,0:0:0:0:0:0:0:0:0:1:0:3:1:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:1:0:0,909,00100000000010000001101000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
29,64,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,917,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
5,64,32,21,1,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,917,00100000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,16,10,32
16,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,924,00000000000000010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
15,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,924,00000000000000011000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,16,10,32
25,64,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0,932,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
21,64,41,31,0,0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:2:0:0:0:0:0:0,932,00000010001000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
6,32,21,11,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,940,00000000000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
0,32,32,21,1,1:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,940,00000000000000000000000001000001,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,16,10,32
13,64,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,948,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
17,64,31,21,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0,948,00000000000000100010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
12,96,41,31,0,0:0:0:0:0:0:0:0:0:0:0:0:4:1:0:0:0:0:0:5:0:0:0:0:0:0:0:0:0:0:0:0,956,00000000000010000011000000000000,0000000000000000000000000000000000000011011100001101110000000000,0,800,800,16,16,10,32
1,96,71,61,0,0:2:0:2:0:0:0:0:0:0:0:0:4:1:0:0:0:1:0:5:0:0:0:0:0:0:0:0:0:0:0:0,956,00000000000010100011000000001010,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
23,64,31,21,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:1:0:0:0:0:0:0,964,00000010100000000000000000000000,0000000000000000000000000000000000000000000000011101100000000000,0,800,800,16,16,10,32
0,64,51,41,0,2:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:1:0:0:0:0:0:0,964,00000010100000000000000001000001,0000000000000000000000000000000000000000000000000110000000000000,0,800,800,16,16,10,32
24,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,971,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
7,64,31,21,0,0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,971,00000001000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
24,64,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,979,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
1,96,81,71,0,0:3:0:2:0:0:0:0:0:0:0:0:4:1:0:0:0:1:0:5:0:0:0:0:2:0:0:0:0:0:0:0,979,00000001000010100011000000001010,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
22,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,987,00000000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
6,64,31,21,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,987,00000000010000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,16,10,32
5,64,31,21,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,995,00100000000000000000000000100000,0000000000000000000000000000000000000000000000010011100000000000,0,800,800,16,16,10,32
5,64,32,21,1,0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,995,00100000000000000000000000100000,0000000000000000000000000000000000000000000000010011100000000000,1,800,800,16,16,10,32
