NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
22,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,924,00000000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,1,10,32
3,32,32,21,1,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,924,00000000010000000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,256,1,10,32
8,32,22,11,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1049,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,1,10,32
25,32,33,21,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,1049,00000010000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,256,1,10,32
18,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,1174,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,1,10,32
17,32,33,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0,1174,00000000000001100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,256,1,10,32
17,64,32,21,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:1:0:0:0:0:0:0:0:0:0:0:0:0:0,1299,00000000000001100000000000000000,0000000000000000000000000000000000000000000000011111010000000000,0,800,800,256,1,10,32
9,64,42,31,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:2:1:0:0:0:0:0:0:0:0:0:0:0:0:0,1299,00000000000001100000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,256,1,10,32
