NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
26,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,462,00000100000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
4,32,29,19,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,462,00000100000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,32
7,32,20,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,524,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
6,32,30,19,1,0:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,524,00000000000000000000000011000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,32
10,32,20,10,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,587,00000000000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
11,32,30,19,1,0:0:0:0:0:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,587,00000000000000000000110000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,32
0,32,20,10,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,649,00000000000000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
3,32,30,19,1,1:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,649,00000000000000000000000000001001,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,32
20,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,712,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
10,64,29,19,0,0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,712,00000000000100000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
21,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,774,00000000001000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
6,64,38,28,0,0:0:0:0:0:0:2:1:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,774,00000000001000000000000011000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
23,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,837,00000000100000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
11,64,38,28,0,0:0:0:0:0:0:0:0:0:0:1:2:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,837,00000000100000000000110000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
14,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,899,00000000000000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
2,32,30,19,1,0:0:1:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,899,00000000000000000100000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,32
0,64,20,10,0,2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,962,00000000000000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,32
31,64,30,19,1,2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,962,10000000000000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,32
