NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
5,16,19,10,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,462,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
1,16,29,19,1,0:1:0:0:0:1:0:0:0:0:0:0:0:0:0:0,462,0000000000100010,0000000000000000000000000000000000000000000000000000000000000000,1,400,400,16,4,9,16
6,16,20,10,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,524,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
0,16,30,19,1,1:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,524,0000000001000001,0000000000000000000000000000000000000000000000000000000000000000,1,400,400,16,4,9,16
5,32,20,10,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0,587,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
12,32,30,19,1,0:0:0:0:0:2:0:0:0:0:0:0:1:0:0:0,587,0001000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,400,16,4,9,16
4,16,20,10,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,649,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
1,32,38,28,0,0:2:0:0:1:1:0:0:0:0:0:0:0:0:0:0,649,0000000000110010,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
14,16,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,712,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
12,32,38,28,0,0:0:0:0:0:2:0:0:0:0:0:0:2:0:1:0,712,0101000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
9,16,20,10,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,774,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
13,16,30,19,1,0:0:0:0:0:0:0:0:0:1:0:0:0:1:0:0,774,0010001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,400,16,4,9,16
5,32,20,10,0,0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0,837,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
10,32,30,19,1,0:0:0:0:0:3:0:0:0:0:1:0:0:0:0:0,837,0000010000100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,400,16,4,9,16
15,16,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,899,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
15,32,21,10,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2,899,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,400,16,4,9,16
2,16,20,10,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,962,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
10,32,38,28,0,0:0:1:0:0:3:0:0:0:0:2:0:0:0:0:0,962,0000010000100100,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
7,16,21,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,1024,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
9,32,30,19,0,0:0:0:0:0:0:0:1:0:2:0:0:0:0:0:0,1024,0000001010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,16,4,9,16
