NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
28,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,431,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
25,32,29,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:1:0:0:0,431,00010010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,1,16,9,32
22,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,462,00000000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
19,32,29,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:1:0:0:0:0:0:0:0:0:0,462,00000000010010000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,1,16,9,32
2,32,19,10,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,493,00000000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
6,32,29,19,1,0:0:1:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,493,00000000000000000000000001000100,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,1,16,9,32
12,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,524,00000000000000000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
29,32,30,19,1,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,524,00100000000000000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,1,16,9,32
27,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,556,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
22,64,29,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:1:0:0:0:0,556,00001000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
4,32,20,10,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,587,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
20,32,30,19,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,587,00000000000100000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,1,16,9,32
18,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,618,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
30,32,30,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:1:0,618,01000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,1,16,9,32
1,32,20,10,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,649,00000000000000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
7,32,30,19,1,0:1:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,649,00000000000000000000000010000010,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,1,16,9,32
24,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,681,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
10,32,30,19,1,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,681,00000001000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,1,16,9,32
17,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,712,00000000000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
28,64,29,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:2:0:0:0,712,00010000000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,1,16,9,32
