NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
13,16,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,224,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,4,7,16
15,16,24,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:1,224,1010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,4,7,16
1,16,17,8,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,349,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,4,7,16
9,16,25,15,1,0:1:0:0:0:0:0:0:0:1:0:0:0:0:0:0,349,0000001000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,4,7,16
8,16,17,8,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,474,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,4,7,16
6,16,25,15,1,0:0:0:0:0:0:1:0:1:0:0:0:0:0:0:0,474,0000000101000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,4,7,16
4,16,18,8,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,599,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,4,7,16
14,16,26,15,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:1:0,599,0100000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,4,7,16
6,32,18,8,0,0:0:0:0:0:0:2:0:1:0:0:0:0:0:0:0,724,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,4,7,16
7,32,26,15,1,0:0:0:0:0:0:2:1:1:0:0:0:0:0:0:0,724,0000000011000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,4,7,16
6,32,18,8,0,0:0:0:0:0:0:3:0:1:0:0:0:0:0:0:0,849,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,4,7,16
15,32,26,15,1,0:0:0:0:0:0:3:0:1:0:0:0:0:1:0:2,849,1000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,4,7,16
