NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
8,16,19,10,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,462,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
11,16,29,19,1,0:0:0:0:0:0:0:0:1:0:0:1:0:0:0:0,462,0000100100000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,1,16,9,16
5,16,20,10,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,524,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
8,32,29,19,0,0:0:0:0:0:1:0:0:2:0:0:0:0:0:0:0,524,0000000100100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
5,32,20,10,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0,587,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
6,32,30,19,1,0:0:0:0:0:2:1:0:0:0:0:0:0:0:0:0,587,0000000001100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,1,16,9,16
0,16,20,10,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,649,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
15,16,30,19,1,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,649,1000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,1,16,9,16
0,32,20,10,0,2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,712,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
2,32,30,19,1,2:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,712,0000000000000101,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,1,16,9,16
4,16,20,10,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,774,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
5,32,29,19,0,0:0:0:0:1:3:0:0:0:0:0:0:0:0:0:0,774,0000000000110000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
13,16,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,837,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
15,32,38,28,0,1:0:0:0:0:0:0:0:0:0:0:0:0:1:0:2,837,1010000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
0,32,20,10,0,3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,899,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
5,48,38,28,0,3:0:0:0:1:4:0:0:0:0:0:0:0:0:0:0,899,0000000000110001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
14,16,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,962,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,1,16,9,16
11,32,30,19,1,0:0:0:0:0:0:0:0:1:0:0:2:0:0:1:0,962,0100100000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,1,16,9,16
15,32,39,28,0,1:0:0:0:0:0:0:0:0:0:0:0:0:1:0:3,1024,1010000000000001,0000000000000000000000000000000000000000000000010111011010111011,0,400,100,1,16,9,16
11,32,57,46,0,1:0:0:0:0:0:0:0:1:0:0:3:0:1:1:3,1024,1110100000000001,0000000000000000000000000000000000000000000000000000000000001110,0,400,100,1,16,9,16
