NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
6,16,21,11,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,862,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
9,16,32,21,1,0:0:0:0:0:0:1:0:0:1:0:0:0:0:0:0,862,0000001001000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,16
2,16,21,11,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,924,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
13,16,32,21,1,0:0:1:0:0:0:0:0:0:0:0:0:0:1:0:0,924,0010000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,16
12,16,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,987,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
4,16,32,21,1,0:0:0:0:1:0:0:0:0:0:0:0:1:0:0:0,987,0001000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,16
13,32,32,21,0,0:0:1:0:0:0:0:0:0:0:0:0:0:2:0:0,1049,0010000000000100,0000000000000000000000000000000000000000000000000000000001111101,0,800,400,16,4,10,16
1,32,42,31,0,0:1:1:0:0:0:0:0:0:0:0:0:0:2:0:0,1049,0010000000000110,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
6,32,22,11,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0,1112,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
1,32,52,41,0,0:2:1:0:0:0:2:0:0:0:0:0:0:2:0:0,1112,0010000001000110,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
8,16,22,11,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,1174,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
15,16,33,21,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:1,1174,1000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,16
3,16,22,11,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,1237,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
8,32,32,21,0,0:0:0:1:0:0:0:0:2:0:0:0:0:0:0:0,1237,0000000100001000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
11,16,22,11,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,1299,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
8,32,42,31,0,0:0:0:1:0:0:0:0:3:0:0:1:0:0:0:0,1299,0000100100001000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
13,32,32,21,0,0:0:1:0:0:0:0:0:0:0:0:0:0:3:0:0,1362,0010000000000100,0000000000000000000000000000000000000000000000000000000110110110,0,800,400,16,4,10,16
2,32,33,21,1,0:0:2:0:0:0:0:0:0:0:0:0:0:3:0:0,1362,0010000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,16
12,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0,1424,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,16,4,10,16
7,32,33,21,1,0:0:0:0:0:0:0:1:0:0:0:0:2:0:0:0,1424,0001000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,16,4,10,16
