NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
1,32,15,8,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,107,00000000000000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
20,32,23,15,1,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,107,00000000000100000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
13,32,15,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,115,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
13,64,16,8,1,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,115,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
20,64,22,15,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,123,00000000000100000000000000000010,0000000000000000000000000000000000000000000000000000000000010000,0,100,800,16,16,7,32
5,64,29,22,0,0:1:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,123,00000000000100000000000000100010,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
28,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,131,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
2,32,24,15,1,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,131,00010000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
8,32,16,8,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,139,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
21,32,24,15,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,139,00000000001000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
6,32,16,8,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,146,00000000000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
21,64,30,22,0,0:0:0:0:0:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0,146,00000000001000000000000101000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
27,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,154,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
12,32,24,15,1,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,154,00001000000000000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
1,64,16,8,0,0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,162,00000000000000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
23,64,24,15,1,0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,162,00000000100000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
11,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,170,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
11,64,17,8,1,0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,170,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
28,64,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0,178,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
20,64,30,22,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:2:0:0:0,178,00010000000100000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
9,32,16,8,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,185,00000000000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
1,64,23,15,0,0:3:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,185,00000000000000000000001000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
22,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,193,00000000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
31,32,24,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1,193,10000000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
27,64,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0,201,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
19,64,24,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:2:0:0:0:0,201,00001000000010000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
28,64,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0,209,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
12,64,30,22,0,0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:3:0:0:0,209,00011000000000000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
28,96,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:4:0:0:0,217,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
4,96,24,15,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:4:0:0:0,217,00010000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
3,32,16,8,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,224,00000000000000000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
19,64,30,22,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:2:0:0:0:0,224,00001000000010000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
6,64,16,8,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,232,00000000000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
25,64,24,15,1,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,232,00000010000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
6,64,16,8,0,0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,240,00000000000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
18,64,24,15,1,0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,240,00000000000001000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
3,64,16,8,0,0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,248,00000000000000000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,16,16,7,32
14,64,24,15,1,0:0:0:2:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,248,00000000000000000100000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,16,16,7,32
