NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
20,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,131,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,64,16,7,32
24,32,24,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:1:0:0:0:0:0:0:0,131,00000001000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,64,16,7,32
14,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,162,00000000000000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,64,16,7,32
12,32,24,15,1,0:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,162,00000000000000000101000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,64,16,7,32
12,64,23,15,0,0:0:0:0:0:0:0:0:0:0:0:0:2:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,193,00000000000000000101000000000000,0000000000000000000000000000000000000000000000000000111110000000,0,100,200,64,16,7,32
1,64,30,22,0,0:1:0:0:0:0:0:0:0:0:0:0:2:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,193,00000000000000000101000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,64,16,7,32
20,64,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,224,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,64,16,7,32
10,64,24,15,1,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,224,00000000000100000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,64,16,7,32
25,32,17,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,256,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,64,16,7,32
2,32,25,15,1,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,256,00000010000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,64,16,7,32
5,32,17,8,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,287,00000000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,64,16,7,32
10,64,31,22,0,0:0:0:0:0:1:0:0:0:0:2:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,287,00000000000100000000010000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,64,16,7,32
19,32,17,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,318,00000000000010000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,64,16,7,32
6,32,25,15,1,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,318,00000000000010000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,64,16,7,32
2,64,24,15,0,0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,349,00000010000000000000000000000100,0000000000000000000000000000000000000000000000000010111010000000,0,100,200,64,16,7,32
31,64,31,22,0,0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:1,349,10000010000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,64,16,7,32
26,32,17,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,381,00000100000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,64,16,7,32
8,32,25,15,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,381,00000100000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,64,16,7,32
