NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
15,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,162,00000000000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,32
23,32,24,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,162,00000000100000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,32
14,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,224,00000000000000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,32
7,32,24,15,1,0:0:0:0:0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,224,00000000000000000100000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,32
4,32,17,8,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,287,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,32
1,32,25,15,1,0:1:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,287,00000000000000000000000000010010,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,32
25,32,17,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,349,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,32
13,32,25,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,349,00000010000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,32
3,32,17,8,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,412,00000000000000000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,32
10,32,25,15,1,0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,412,00000000000000000000010000001000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,32
