NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
20,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,131,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,1,4,7,32
22,32,24,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0:0:0:0:0:0:0:0:0,131,00000000010100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,1,4,7,32
14,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,162,00000000000000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,1,4,7,32
9,32,24,15,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,162,00000000000000000100001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,1,4,7,32
4,32,16,8,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,193,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,1,4,7,32
4,64,17,8,1,0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,193,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,1,4,7,32
25,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,224,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,1,4,7,32
30,32,24,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:1:0,224,01000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,800,1,4,7,32
4,64,17,8,0,0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,256,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,1,4,7,32
14,64,24,15,0,0:0:0:0:3:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,256,00000000000000000100000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,800,1,4,7,32
