NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
28,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,415,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,4,16,9,32
4,32,29,19,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,415,00010000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,400,4,16,9,32
10,32,19,10,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,431,00000000000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,4,16,9,32
3,32,29,19,1,0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,431,00000000000000000000010000001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,400,4,16,9,32
29,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,446,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,4,16,9,32
15,32,29,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,446,00100000000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,400,4,16,9,32
1,32,19,10,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,462,00000000000000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,4,16,9,32
4,64,37,28,0,0:1:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,462,00010000000000000000000000010010,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,4,16,9,32
28,64,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0,478,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,400,4,16,9,32
14,64,29,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0,478,00010000000000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,400,4,16,9,32
