NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
3,32,17,9,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,231,00000000000000000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
15,32,26,17,1,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,231,00000000000000001000000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,1,16,8,32
18,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,262,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
27,32,27,17,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0,262,00001000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,1,16,8,32
26,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,293,00000100000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
26,64,19,9,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0,293,00000100000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,1,16,8,32
8,32,18,9,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,324,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
2,32,27,17,1,0:0:1:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,324,00000000000000000000000100000100,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,1,16,8,32
8,64,18,9,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,356,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
3,64,26,17,0,0:0:0:2:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,356,00000000000000000000000100001000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
18,64,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0,387,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
27,64,26,17,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0,387,00001000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
8,64,18,9,0,0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,418,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
10,64,27,17,1,0:0:0:0:0:0:0:0:3:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,418,00000000000000000000010100000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,1,16,8,32
2,64,26,17,0,0:0:2:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,449,00000000000000000000000100000100,0000000000000000000000000000000000000000000000000111110100000000,0,200,200,1,16,8,32
0,64,34,25,0,1:0:2:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,449,00000000000000000000000100000101,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
27,64,26,17,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:3:0:0:0:0,481,00001000000001000000000000000000,0000000000000000000000000000000000000000000000000000000001011110,0,200,200,1,16,8,32
30,64,34,25,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:3:0:0:1:0,481,01001000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
2,64,27,17,0,0:0:3:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,512,00000000000000000000000100000100,0000000000000000000000000000000000000000000000001011110000000000,0,200,200,1,16,8,32
9,64,35,25,0,0:0:3:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,512,00000000000000000000001100000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,1,16,8,32
