NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
7,16,16,8,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,131,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
11,16,24,15,1,0:0:0:0:0:0:0:1:0:0:0:1:0:0:0:0,131,0000100010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,16,16,7,16
5,16,16,8,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,162,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
14,16,24,15,1,0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0,162,0100000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,16,16,7,16
0,16,16,8,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,193,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
13,16,24,15,1,1:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,193,0010000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,16,16,7,16
14,32,23,15,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:2:0,224,0100000000100000,0000000000000000000000000000000000000000000000000000000000111110,0,100,200,16,16,7,16
7,32,30,22,0,0:0:0:0:0:1:0:2:0:0:0:0:0:0:2:0,224,0100000010100000,0000000000000000000000000000000000000000000000000000000000111110,0,100,200,16,16,7,16
14,32,24,15,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:3:0,256,0100000000100000,0000000000000000000000000000000000000000000000000000000001011110,0,100,200,16,16,7,16
9,32,31,22,0,0:0:0:0:0:1:0:0:0:1:0:0:0:0:3:0,256,0100001000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
10,16,17,8,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,287,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
3,16,25,15,1,0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0,287,0000010000001000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,16,16,7,16
9,32,31,22,0,0:0:0:0:0:1:0:0:0:2:0:0:0:0:3:0,318,0100001000100000,0000000000000000000000000000000000000000000011111000000000111110,0,100,200,16,16,7,16
10,32,38,29,0,0:0:0:0:0:1:0:0:0:2:2:0:0:0:3:0,318,0100011000100000,0000000000000000000000000000000000000000000000000000000000011111,0,100,200,16,16,7,16
7,32,17,8,0,0:0:0:0:0:1:0:3:0:0:0:0:0:0:2:0,349,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
13,32,25,15,1,1:0:0:0:0:1:0:3:0:0:0:0:0:2:2:0,349,0010000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,16,16,7,16
14,48,17,8,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:4:0,381,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
1,48,25,15,1,0:1:0:0:0:1:0:0:0:0:0:0:0:0:4:0,381,0100000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,16,16,7,16
0,32,17,8,0,2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,412,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
0,32,18,8,1,3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,412,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,16,16,7,16
6,16,17,8,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,443,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
3,32,25,15,1,0:0:0:2:0:0:1:0:0:0:1:0:0:0:0:0,443,0000000001001000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,16,16,7,16
6,32,17,8,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0,474,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
5,32,25,15,1,0:0:0:0:0:2:2:0:0:0:0:0:0:0:0:0,474,0000000001100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,16,16,7,16
0,48,17,8,0,4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,506,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
7,48,25,15,1,4:0:0:0:0:1:0:4:0:0:0:0:0:0:2:0,506,0000000010000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,16,16,7,16
9,32,18,8,0,0:0:0:0:0:1:0:0:0:3:0:0:0:0:3:0,537,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
0,48,25,15,0,5:0:0:0:0:1:0:0:0:3:0:0:0:0:3:0,537,0000001000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
1,48,18,8,0,0:2:0:0:0:1:0:0:0:0:0:0:0:0:4:0,568,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,16,16,7,16
