NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
7,32,21,11,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,831,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,4,4,10,32
8,32,32,21,1,0:0:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,831,00000000000000000000000110000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,4,4,10,32
28,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,862,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,4,4,10,32
12,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,862,00010000000000000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,4,4,10,32
27,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,893,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,4,4,10,32
11,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,893,00001000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,4,4,10,32
28,64,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0,924,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,4,4,10,32
31,64,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:1,924,10010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,4,4,10,32
16,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,956,00000000000000010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,4,4,10,32
4,32,32,21,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,956,00000000000000010000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,4,4,10,32
