NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
23,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,431,00000000100000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
0,32,29,19,1,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,431,00000000100000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
7,32,19,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,462,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
16,32,29,19,1,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,462,00000000000000010000000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
26,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,493,00000100000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
28,32,29,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0:0:0,493,00010100000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
11,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,524,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
4,32,30,19,1,0:0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,524,00000000000000000000100000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
24,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,556,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
30,32,30,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:1:0,556,01000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
24,64,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,587,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
16,64,38,28,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,587,00000001000000010000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
5,32,20,10,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,618,00000000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
31,32,30,19,1,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,618,10000000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
4,64,29,19,0,0:0:0:0:2:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,649,00000000000000000000100000010000,0000000000000000000000000000000000000000000000001111101000000000,0,400,800,64,4,9,32
11,64,29,19,0,0:0:0:0:2:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,649,00000000000000000000100000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
10,32,20,10,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,681,00000000000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
17,32,30,19,1,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,681,00000000000000100000010000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
13,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,712,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
25,32,30,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,712,00000010000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
18,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,743,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
20,32,30,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0,743,00000000000101000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
21,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,774,00000000001000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
9,32,30,19,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,774,00000000001000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
13,64,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,806,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
28,64,38,28,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:1:0:2:0:0:0,806,00010100000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
28,64,38,28,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:1:0:3:0:0:0,837,00010100000000000010000000000000,0000000000000000000000000000000000000000000000000011111000011111,0,400,800,64,4,9,32
0,64,47,37,0,2:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:1:0:0:1:0:3:0:0:0,837,00010100000000000010000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
10,64,20,10,0,0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,868,00000000000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
28,96,47,37,0,0:0:0:0:0:0:0:0:0:0:2:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:1:0:4:0:0:0,868,00010100000000000010010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
1,32,20,10,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,899,00000000000000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
12,32,30,19,1,0:1:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,899,00000000000000000001000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
27,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,931,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
22,32,30,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:1:0:0:0:0,931,00001000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
29,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,962,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
5,64,29,19,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,962,00100000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
4,64,20,10,0,0:0:0:0:3:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,993,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
28,96,56,46,0,0:0:0:0:3:0:0:0:0:0:2:1:0:2:0:0:0:0:0:0:0:0:0:0:0:0:1:0:5:0:0:0,993,00010100000000000010010000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
8,32,21,10,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1024,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
3,32,31,19,1,0:0:0:1:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1024,00000000000000000000000100001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
11,64,21,10,0,0:0:0:0:2:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1056,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
2,64,31,19,1,0:0:1:0:2:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1056,00000000000000000000100000000100,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
20,64,30,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:2:0:0:0:0:0:0:0:0:0:0:0,1087,00000000000101000000000000000000,0000000000000000000000000000000000000000000000000000000101011000,0,400,800,64,4,9,32
5,64,48,37,0,0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:1:0:2:0:0:0:0:0:0:0:0:1:0:0,1087,00100000000101000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
22,64,30,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:1:0:0:0:0,1118,00001000010000000000000000000000,0000000000000000000000000000000000000000000000010111011000000000,0,400,800,64,4,9,32
0,64,66,55,0,3:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:2:1:0:0:1:1:3:0:0:0,1118,00011100010000000010000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
30,64,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:2:0,1149,01000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
26,64,31,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:2:0:0:0:2:0,1149,01000100000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
29,64,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,1181,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
27,64,30,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:2:0:0,1181,00101000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
26,64,30,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:3:0:0:0:2:0,1212,01000100000000000000000000000000,0000000000000000000000000000000000000000000000000111111000000000,0,400,800,64,4,9,32
17,64,39,28,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:2:0:0:0:0:0:0:1:0:3:0:0:0:2:0,1212,01000100000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
28,96,57,46,0,0:0:0:0:3:0:0:0:0:0:2:1:0:2:0:0:0:0:0:0:0:0:0:0:0:0:1:0:6:0:0:0,1243,00010100000000000010010000010000,1101001111101001111000000000000000000000000000000000000000001010,0,400,800,64,4,9,32
3,96,75,64,0,0:0:0:2:3:0:0:0:1:0:2:1:0:2:0:0:0:0:0:0:0:0:0:0:0:0:1:0:6:0:0:0,1243,00010100000000000010010100011000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
16,64,21,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,1274,00000000000000010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
19,64,31,19,1,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:3:0:0:1:0:0:0:0:2:0:0:0:0:0:0:0,1274,00000000000010010000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
17,64,39,28,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:3:0:0:0:0:0:0:1:0:3:0:0:0:2:0,1306,01000100000000100000000000000000,0000000000000000000000000000000000000001011110001011110000000000,0,400,800,64,4,9,32
6,64,48,37,0,0:0:0:0:0:0:1:0:0:0:1:0:0:0:0:0:0:3:0:0:0:0:0:0:1:0:3:0:0:0:2:0,1306,01000100000000100000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
6,64,48,37,0,0:0:0:0:0:0:2:0:0:0:1:0:0:0:0:0:0:3:0:0:0:0:0:0:1:0:3:0:0:0:2:0,1337,01000100000000100000000001000000,0000000000000000000000000000000011111000011111000011111000000000,0,400,800,64,4,9,32
7,64,57,46,0,0:0:0:0:0:0:2:2:0:0:1:0:0:0:0:0:0:3:0:0:0:0:0:0:1:0:3:0:0:0:2:0,1337,01000100000000100000000011000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
4,96,21,10,0,0:0:0:0:4:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1368,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
13,96,31,19,1,0:0:0:0:4:0:0:0:0:0:0:1:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1368,00000000000000000010000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
12,64,21,10,0,0:1:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1399,00000000000000000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
24,64,31,19,1,0:1:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0,1399,00000001000000000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
31,64,21,10,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2,1431,10000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
21,64,39,28,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:2,1431,10000000001000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
12,64,21,10,0,0:1:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1462,00000000000000000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
2,64,31,19,1,0:1:2:0:2:0:0:0:0:0:0:3:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1462,00000000000000000001000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
22,64,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:1:0:0:0:0,1493,00000000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
4,96,30,19,0,0:0:0:0:5:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:1:0:0:0:0,1493,00000000010000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
2,64,30,19,0,0:1:3:0:2:0:0:0:0:0:0:3:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1524,00000000000000000001000000000100,0000000000000000000000000000000000000000000000000111110000000000,0,400,800,64,4,9,32
4,96,48,37,0,0:1:3:0:6:0:0:0:0:0:0:3:3:0:0:0:0:0:0:0:0:0:3:0:0:0:0:1:0:0:0:0,1524,00000000010000000001000000010100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
25,64,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0,1556,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
22,96,30,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:4:0:0:2:0:1:0:0:0:0,1556,00000010010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
30,64,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:3:0,1587,01000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
27,64,31,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:3:0:2:3:0,1587,01001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
19,64,30,19,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:3:0:0:2:0:0:0:0:2:0:0:0:0:0:0:0,1618,00000000000010010000000000000000,0000000000000000000000000000000000000000000000000000000101011000,0,400,800,64,4,9,32
27,96,48,37,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:3:0:0:2:0:0:0:0:2:0:0:4:0:2:3:0,1618,01001000000010010000000000000000,0000000000000000000000000000000000000000000000000000000000011111,0,400,800,64,4,9,32
15,32,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1649,00000000000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
28,96,31,19,1,0:0:0:0:3:0:0:0:0:0:2:1:0:2:0:1:0:0:0:0:0:0:0:0:0:0:1:0:7:0:0:0,1649,00010000000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
4,96,48,37,0,0:1:3:0:7:0:0:0:0:0:0:3:3:0:0:0:0:0:0:0:0:0:3:0:0:0:0:1:0:0:0:0,1681,00000000010000000001000000010100,0000000000000000000000000000000011101010011101000000000010011101,0,400,800,64,4,9,32
30,96,57,46,0,0:1:3:0:7:0:0:0:0:0:0:3:3:0:0:0:0:0:0:0:0:0:3:0:1:0:0:1:0:0:4:0,1681,01000000010000000001000000010100,0000000000000000000000000000000000000000000000000000000000001110,0,400,800,64,4,9,32
14,32,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1712,00000000000000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
19,64,30,19,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:1:0:3:0:0:3:0:0:0:0:2:0:0:0:0:0:0:0,1712,00000000000010000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
0,96,21,10,0,4:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:2:1:0:0:1:1:3:0:0:0,1743,00000000000000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
29,96,31,19,1,4:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:2:1:0:0:1:1:3:3:0:0,1743,00100000000000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
28,128,30,19,0,0:0:0:0:3:0:0:0:0:0:2:1:0:2:0:1:0:0:0:0:0:0:0:0:0:0:1:0:8:0:0:0,1774,00010000000000001000000000000000,0000000000000000000000000000000000000000000000000000000001111101,0,400,800,64,4,9,32
23,128,39,28,0,0:0:0:0:3:0:0:0:0:0:2:1:0:2:0:1:0:0:0:0:0:0:0:2:0:0:1:0:8:0:0:0,1774,00010000100000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
28,128,30,19,0,0:0:0:0:3:0:0:0:0:0:2:1:0:2:0:1:0:0:0:0:0:0:0:0:0:0:1:0:9:0:0:0,1806,00010000000000001000000000000000,0000000000000000000000000000000000000000000000000000000010011101,0,400,800,64,4,9,32
16,128,39,28,0,0:0:0:0:3:0:0:1:0:0:2:1:0:2:0:1:4:0:0:0:0:0:0:0:2:0:1:0:9:0:0:0,1806,00010000000000011000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
23,128,39,28,0,0:0:0:0:3:0:0:0:0:0:2:1:0:2:0:1:0:0:0:0:0:0:0:3:0:0:1:0:8:0:0:0,1837,00010000100000001000000000000000,0000000000000000000000000000000000000000111111000000000000111111,0,400,800,64,4,9,32
1,128,48,37,0,0:2:0:0:3:0:0:0:0:0:2:1:0:2:0:1:0:0:0:0:0:0:0:3:0:0:1:0:8:0:0:0,1837,00010000100000001000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
6,64,21,10,0,0:0:0:0:0:0:3:0:0:0:1:0:0:0:0:0:0:3:0:0:0:0:0:0:1:0:3:0:0:0:2:0,1868,00000000000000000000000001000000,1111100000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
15,64,30,19,0,0:0:0:0:0:0:3:0:0:0:1:0:0:0:0:2:0:3:0:0:0:0:0:0:1:0:3:0:0:0:2:0,1868,00000000000000001000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
21,64,30,19,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:2,1899,10000000001000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
11,96,48,37,0,0:0:0:0:2:1:0:0:0:0:0:4:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:2,1899,10000000001000000000100000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
13,96,21,10,0,0:0:0:0:4:0:0:0:0:0:0:1:0:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1931,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
7,96,31,19,1,0:0:0:0:4:0:2:3:0:0:1:1:0:4:0:0:0:3:0:0:0:0:0:0:1:0:3:0:0:0:2:0,1931,00000000000000000010000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,4,9,32
4,128,21,10,0,0:1:3:0:8:0:0:0:0:0:0:3:3:0:0:0:0:0:0:0:0:0:3:0:0:0:0:1:0:0:0:0,1962,00000000000000000000000000010000,0000000000000000000000000000000000000000000000100011001000000000,0,400,800,64,4,9,32
30,128,57,46,0,0:1:3:0:8:0:0:0:0:0:0:3:3:0:0:0:0:0:0:0:0:0:3:0:1:0:0:1:0:0:5:0,1962,01000000010000000001000000010100,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
21,96,39,28,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0:0:0:0:2,1993,10000000001000000000000000000001,0000000000000000000000000000000000000000000000000000000001011110,0,400,800,64,4,9,32
26,96,48,37,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:4:0:0:1:0:4:0:0:0:2:2,1993,10000100001000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
27,96,21,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:3:0:0:2:0:0:0:0:2:0:0:5:0:2:3:0,2024,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
23,128,48,37,0,0:0:0:0:3:0:0:1:0:0:2:1:0:2:0:1:3:0:0:2:0:0:0:4:2:0:1:5:8:2:3:0,2024,00011000100000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,4,9,32
