NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
3,16,22,11,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,1299,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
2,16,33,21,1,0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0,1299,0000000000001100,0000000000000000000000000000000000000000000000000000000000000000,1,800,200,64,1,10,16
10,16,22,11,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,1799,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
3,32,32,21,0,0:0:0:2:0:0:0:0:0:0:1:0:0:0:0:0,1799,0000010000001000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
1,16,23,11,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,2299,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
4,16,34,21,1,0:1:0:0:1:0:0:0:0:0:0:0:0:0:0:0,2299,0000000000010010,0000000000000000000000000000000000000000000000000000000000000000,1,800,200,64,1,10,16
11,16,23,11,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,2799,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
8,16,34,21,1,0:0:0:0:0:0:0:0:1:0:0:1:0:0:0:0,2799,0000100100000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,200,64,1,10,16
11,32,23,11,0,0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0,3299,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
2,32,34,21,1,0:0:2:1:0:0:0:0:0:0:0:2:0:0:0:0,3299,0000100000000100,0000000000000000000000000000000000000000000000000000000000000000,1,800,200,64,1,10,16
2,32,33,21,0,0:0:3:1:0:0:0:0:0:0:0:2:0:0:0:0,3799,0000100000000100,0000000000000000000000000000000000000000000001111101000000000000,0,800,200,64,1,10,16
2,48,34,21,1,0:0:4:1:0:0:0:0:0:0:0:2:0:0:0:0,3799,0000100000000100,0000000000000000000000000000000000000000000001111101000000000000,1,800,200,64,1,10,16
8,32,24,11,0,0:0:0:0:0:0:0:0:2:0:0:1:0:0:0:0,4299,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
3,32,35,21,1,0:0:0:3:0:0:0:0:2:0:1:1:0:0:0:0,4299,0000000100001000,0000000000000000000000000000000000000000000000000000000000000000,1,800,200,64,1,10,16
3,48,34,21,0,0:0:0:4:0:0:0:0:2:0:1:1:0:0:0:0,4799,0000000100001000,0000000000000000000000000000000000000000000001111101000000000000,0,800,200,64,1,10,16
4,48,44,31,0,0:1:0:4:2:0:0:0:2:0:1:1:0:0:0:0,4799,0000000100011000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
14,16,24,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,5299,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
7,16,35,21,1,0:0:0:0:0:0:0:1:0:0:0:0:0:0:1:0,5299,0100000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,200,64,1,10,16
6,16,24,11,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,5799,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
14,32,34,21,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:2:0,5799,0100000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
1,32,24,11,0,0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0,6299,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
11,32,35,21,1,0:2:0:0:0:0:0:0:0:0:0:3:0:0:0:0,6299,0000100000000010,0000000000000000000000000000000000000000000000000000000000000000,1,800,200,64,1,10,16
9,16,24,11,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,6799,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
15,16,35,21,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:1,6799,1000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,200,64,1,10,16
8,32,24,11,0,0:0:0:0:0:0:0:0:3:0:0:1:0:0:0:0,7299,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,200,64,1,10,16
12,32,35,21,1,0:0:0:0:0:0:0:0:3:0:0:1:1:0:0:0,7299,0001000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,200,64,1,10,16
12,32,34,21,0,0:0:0:0:0:0:0:0:3:0:0:1:2:0:0:0,7799,0001000100000000,0000000000000000000000000000000000000000000000000000000111110100,0,800,200,64,1,10,16
12,32,35,21,1,0:0:0:0:0:0:0:0:3:0:0:1:3:0:0:0,7799,0001000100000000,0000000000000000000000000000000000000000000000000000000111110100,1,800,200,64,1,10,16
