NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
5,16,20,10,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,899,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
5,32,21,10,1,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0,899,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
13,16,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,1399,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
9,16,31,19,1,0:0:0:0:0:0:0:0:0:1:0:0:0:1:0:0,1399,0010001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
2,16,21,10,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,1899,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
15,16,31,19,1,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:1,1899,1000000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
3,16,22,10,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,2399,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
1,16,32,19,1,0:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0,2399,0000000000001010,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
1,32,22,10,0,0:2:0:1:0:0:0:0:0:0:0:0:0:0:0:0,2899,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
12,32,32,19,1,0:2:0:1:0:0:0:0:0:0:0:0:1:0:0:0,2899,0001000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
8,16,22,10,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,3399,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
1,32,32,19,1,0:3:0:1:0:0:0:0:1:0:0:0:0:0:0:0,3399,0000000100000010,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
1,48,22,10,0,0:4:0:1:0:0:0:0:1:0:0:0:0:0:0:0,3899,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
4,48,32,19,1,0:4:0:1:1:0:0:0:1:0:0:0:0:0:0:0,3899,0000000000010010,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
9,32,23,10,0,0:0:0:0:0:0:0:0:0:2:0:0:0:1:0:0,4399,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
10,32,33,19,1,0:0:0:0:0:0:0:0:0:2:1:0:0:1:0:0,4399,0000011000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
3,32,23,10,0,0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0,4899,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
2,32,33,19,1,0:0:2:2:0:0:0:0:0:0:0:0:0:0:0:0,4899,0000000000001100,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
6,16,23,10,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,5399,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
4,48,33,19,1,0:4:0:1:2:0:1:0:1:0:0:0:0:0:0:0,5399,0000000001010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
6,32,23,10,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0,5899,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
1,48,33,19,1,0:5:0:1:0:0:2:0:1:0:0:0:0:0:0:0,5899,0000000001000010,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
10,32,23,10,0,0:0:0:0:0:0:0:0:0:2:2:0:0:1:0:0,6399,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
2,32,33,19,1,0:0:3:2:0:0:0:0:0:2:2:0:0:1:0:0,6399,0000010000000100,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
5,32,23,10,0,0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0,6899,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
6,32,33,19,1,0:0:0:0:0:3:3:0:0:0:0:0:0:0:0:0,6899,0000000001100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
2,48,23,10,0,0:0:4:2:0:0:0:0:0:2:2:0:0:1:0:0,7399,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
0,48,33,19,1,1:0:4:2:0:0:0:0:0:2:2:0:0:1:0:0,7399,0000000000000101,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
0,48,23,10,0,2:0:4:2:0:0:0:0:0:2:2:0:0:1:0:0,7899,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
15,48,33,19,1,2:0:4:2:0:0:0:0:0:2:2:0:0:1:0:2,7899,1000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
7,16,24,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,8399,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
15,48,34,19,1,2:0:4:2:0:0:0:1:0:2:2:0:0:1:0:3,8399,1000000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
9,32,24,10,0,0:0:0:0:0:0:0:0:0:3:0:0:0:1:0:0,8899,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
6,48,34,19,1,0:0:0:0:0:3:4:0:0:3:0:0:0:1:0:0,8899,0000001001000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
14,16,24,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,9399,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
4,48,34,19,1,0:4:0:1:3:0:1:0:1:0:0:0:0:0:1:0,9399,0100000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
3,32,24,10,0,0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0,9899,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
13,32,34,19,1,0:0:0:3:0:0:0:0:0:0:0:0:0:2:0:0,9899,0010000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
3,48,24,10,0,0:0:0:4:0:0:0:0:0:0:0:0:0:0:0:0,10399,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
6,48,34,19,1,0:0:0:4:0:3:5:0:0:3:0:0:0:1:0:0,10399,0000000001001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
4,48,24,10,0,0:4:0:1:4:0:1:0:1:0:0:0:0:0:1:0,10899,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
5,48,34,19,1,0:4:0:1:4:4:1:0:1:0:0:0:0:0:1:0,10899,0000000000110000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
13,32,24,10,0,0:0:0:3:0:0:0:0:0:0:0:0:0:3:0:0,11399,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
12,32,34,19,1,0:2:0:3:0:0:0:0:0:0:0:0:2:3:0:0,11399,0011000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
15,48,24,10,0,2:0:4:2:0:0:0:1:0:2:2:0:0:1:0:4,11899,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
3,48,34,19,1,2:0:4:5:0:0:0:1:0:2:2:0:0:1:0:4,11899,1000000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,200,4,1,9,16
11,16,24,10,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,12399,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,200,4,1,9,16
