NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
9,32,17,8,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,349,00000000000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
22,32,25,15,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,349,00000000010000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
10,32,18,8,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,599,00000000000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
1,32,26,15,1,0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,599,00000000000000000000010000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
11,32,18,8,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,849,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
19,32,26,15,1,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,849,00000000000010000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
3,32,19,8,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1099,00000000000000000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
10,64,27,15,1,0:0:0:1:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1099,00000000000000000000010000001000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
28,32,19,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,1349,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
8,32,27,15,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,1349,00010000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
17,32,19,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1599,00000000000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
13,32,27,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1599,00000000000000100010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
15,32,19,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1849,00000000000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
26,32,27,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,1849,00000100000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
11,64,20,8,0,0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,2099,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
10,64,28,15,1,0:0:0:1:0:0:0:0:0:0:3:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,2099,00000000000000000000110000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
31,32,20,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,2349,10000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
19,64,34,22,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:1,2349,10000000000010000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
24,32,20,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,2599,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
5,32,28,15,1,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,2599,00000001000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
17,64,20,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0,2849,00000000000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
5,64,28,15,1,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:1:0:0:0:0:0:0:0,2849,00000000000000100000000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
2,32,20,8,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,3099,00000000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
3,64,28,15,1,0:0:1:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,3099,00000000000000000000000000001100,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
24,64,20,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,3349,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
9,64,28,15,1,0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,3349,00000001000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
30,32,20,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,3599,01000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
25,32,28,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:1:0,3599,01000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
22,64,20,8,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0,3849,00000000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
30,64,28,15,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:2:0,3849,01000000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
1,64,21,8,0,0:2:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,4099,00000000000000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
12,64,29,15,1,0:2:0:0:0:0:0:0:0:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,4099,00000000000000000001000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
24,64,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0,4349,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
22,64,29,15,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:3:0:3:0:0:0:0:0:0:0,4349,00000001010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
26,64,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0,4599,00000100000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
9,64,29,15,1,0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:1:0:0:0:0:0:0:0:0:2:0:2:0:0:0:0:0,4599,00000100000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
18,32,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,4849,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
13,64,29,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0,4849,00000000000001000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
20,32,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,5099,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
6,32,29,15,1,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,5099,00000000000100000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
23,32,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,5349,00000000100000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
27,32,29,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:1:0:0:0:0,5349,00001000100000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
18,64,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0,5599,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
20,64,29,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:2:0:0:0:0:0:0:0:0:0:0:0,5599,00000000000101000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
20,64,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:3:0:0:0:0:0:0:0:0:0:0:0,5849,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
9,96,29,15,1,0:0:0:0:0:0:0:0:0:4:0:0:0:0:0:1:0:0:2:0:3:0:0:0:2:0:2:0:0:0:0:0,5849,00000000000100000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
22,96,21,8,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:4:0:3:0:0:0:0:0:0:0,6099,00000000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
9,96,29,15,1,0:0:0:0:0:0:0:0:0:5:0:0:0:0:0:1:0:0:2:0:3:0:4:0:3:0:2:0:0:0:0:0,6099,00000000010000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
5,64,21,8,0,0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:1:0:0:0:0:0:0:0,6349,00000000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
11,64,29,15,1,0:0:0:0:0:3:0:0:0:0:0:3:0:0:0:0:0:2:0:0:0:0:0:0:1:0:0:0:0:0:0:0,6349,00000000000000000000100000100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
8,64,21,8,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,6599,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
20,96,29,15,1,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:2:0:4:0:0:0:0:0:0:0:1:0:0:0,6599,00000000000100000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
7,32,21,8,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,6849,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
14,32,29,15,1,0:0:0:0:0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,6849,00000000000000000100000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
31,64,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2,7099,10000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
27,64,35,22,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:2:0:0:0:2,7099,10001000000000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
3,64,21,8,0,0:0:1:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,7349,00000000000000000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
9,96,29,15,1,0:0:1:3:0:0:0:0:0:6:0:0:0:0:0:1:0:0:2:0:3:0:4:0:3:0:2:0:0:0:0:0,7349,00000000000000000000001000001000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
8,64,21,8,0,0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,7599,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
17,64,29,15,1,0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:1:0:0:0,7599,00000000000000100000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
15,64,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,7849,00000000000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
12,64,29,15,1,0:2:0:0:0:0:0:0:0:0:1:0:2:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,7849,00000000000000001001000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,4,4,7,32
13,64,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0,8099,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,4,4,7,32
