NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
27,32,19,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,462,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
22,32,29,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:1:0:0:0:0,462,00001000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,64,16,9,32
6,32,20,10,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,524,00000000000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
12,32,30,19,1,0:0:0:0:0:0:1:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,524,00000000000000000001000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,64,16,9,32
21,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,587,00000000001000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
22,64,38,28,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:2:0:0:0:0:1:0:0:0:0,587,00001000011000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
29,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,649,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
5,32,30,19,1,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,649,00100000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,64,16,9,32
24,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,712,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
19,32,30,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:1:0:0:0:0:0:0:0,712,00000001000010000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,64,16,9,32
0,32,20,10,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,774,00000000000000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
27,64,29,19,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0,774,00001000000000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
28,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,837,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
29,64,29,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:2:0:0,837,00110000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
24,64,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,899,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
21,64,29,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:2:0:0:0:0:0:0:0,899,00000001001000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
22,64,38,28,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:3:0:0:0:0:1:0:0:0:0,962,00001000011000000000000000000000,0000000000000000000000000000000000000101110111000000000101110111,0,400,100,64,16,9,32
8,64,47,37,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:1:3:0:0:0:0:1:0:0:0:0,962,00001000011000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
25,32,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,1024,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
15,32,31,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,1024,00000010000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,64,16,9,32
20,32,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,1087,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
5,64,31,19,1,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0,1087,00000000000100000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,64,16,9,32
29,64,30,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:3:0:0,1149,00110000000000000000000000000000,0000000000000000000000000000000000000000000000000000000100111000,0,400,100,64,16,9,32
27,64,48,37,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:1:3:0:0,1149,00111000000000000000000000000001,0000000000000000000000000000000000000000000000000000000100111000,0,400,100,64,16,9,32
8,64,48,37,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:1:3:0:0:0:0:1:0:0:0:0,1212,00001000011000000000000100000000,0000000000000000000000000000000011010011111010011111010000000000,0,400,100,64,16,9,32
15,64,66,55,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:2:0:0:0:0:0:1:3:0:0:1:0:1:0:0:0:0,1212,00001010011000001000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
13,32,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1274,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
25,64,30,19,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0,1274,00000010000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
8,64,39,28,0,0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:1:3:0:0:0:0:1:0:0:0:0,1337,00000000011000000000000100000000,0000000000000000000000000000000000000101110111101110111000000000,0,400,100,64,16,9,32
25,64,57,46,0,0:0:0:0:0:0:0:0:3:0:0:0:0:1:0:0:0:0:0:0:0:1:3:0:0:3:0:1:0:0:0:0,1337,00000010011000000010000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
6,64,21,10,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1399,00000000000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
21,64,31,19,1,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:2:0:0:0:0:0:0:0,1399,00000000001000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,64,16,9,32
8,96,21,10,0,0:0:0:0:0:0:0:0:4:0:0:0:0:0:0:0:0:0:0:0:0:1:3:0:0:0:0:1:0:0:0:0,1462,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
29,96,30,19,0,0:0:0:0:0:0:0:0:4:0:0:0:0:0:0:0:0:0:0:0:0:1:3:0:0:0:0:1:1:4:0:0,1462,00100000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,64,16,9,32
21,96,30,19,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:4:0:0:2:0:0:0:0:0:0:0,1524,00000000001000000000000001000000,0000000000000000000000000000000000000000000000000000000001111101,0,400,100,64,16,9,32
