NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
2,32,22,11,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1799,00000000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,1,10,32
9,32,33,21,1,0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1799,00000000000000000000001000000100,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,1,10,32
22,32,23,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,2799,00000000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,1,10,32
8,32,34,21,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,2799,00000000010000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,1,10,32
26,32,23,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,3799,00000100000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,1,10,32
19,32,34,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:1:0:0:0:0:0,3799,00000100000010000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,1,10,32
10,32,24,11,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,4799,00000000000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,1,10,32
20,32,35,21,1,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,4799,00000000000100000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,1,10,32
1,32,24,11,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,5799,00000000000000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,1,10,32
21,32,35,21,1,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,5799,00000000001000000000000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,1,10,32
2,64,24,11,0,0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,6799,00000000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,1,10,32
30,64,35,21,1,0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,6799,01000000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,1,10,32
7,32,24,11,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,7799,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,1,10,32
7,64,25,11,1,0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,7799,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,1,10,32
19,64,25,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:1:0:0:0:0:0,8799,00000000000010000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,1,10,32
3,64,36,21,1,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:1:0:0:0:0:0,8799,00000000000010000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,1,10,32
13,32,25,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,9799,00000000000000000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,16,1,10,32
7,64,36,21,1,0:0:0:0:0:0:0:3:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,9799,00000000000000000010000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,16,1,10,32
