NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
6,32,16,8,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,162,00000000000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
31,32,24,15,1,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,162,10000000000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
29,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,224,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
29,64,17,8,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,224,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
7,32,17,8,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,287,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
29,64,24,15,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0,287,00100000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
7,64,17,8,0,0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,349,00000000000000000000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
8,64,25,15,1,0:0:0:0:0:0:0:2:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,349,00000000000000000000000110000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
17,32,17,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,412,00000000000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
26,32,25,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0,412,00000100000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
2,32,17,8,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,474,00000000000000000000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
9,32,25,15,1,0:0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,474,00000000000000000000001000000100,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
4,32,18,8,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,537,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
10,32,26,15,1,0:0:0:0:1:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,537,00000000000000000000010000010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
11,32,18,8,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,599,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
12,32,26,15,1,0:0:0:0:0:0:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,599,00000000000000000001100000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
20,32,18,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,662,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
6,64,26,15,1,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,662,00000000000100000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
19,32,18,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,724,00000000000010000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
18,32,26,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0,724,00000000000011000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
5,32,18,8,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,787,00000000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
0,32,26,15,1,1:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,787,00000000000000000000000000100001,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
20,64,18,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,849,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
10,64,26,15,1,0:0:0:0:1:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,849,00000000000100000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
8,64,18,8,0,0:0:0:0:0:0:0:2:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,912,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
7,64,26,15,1,0:0:0:0:0:0:0:3:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,912,00000000000000000000000110000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
17,64,18,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0,974,00000000000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
0,64,26,15,1,2:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0,974,00000000000000100000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
5,64,19,8,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1037,00000000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
0,64,33,22,0,3:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1037,00000000000000100000000000100001,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
18,64,19,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:1:0:0:0:0:0:0:0:0:0:0:0:0,1099,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,100,1,16,7,32
30,64,27,15,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:1:0:0:0:0:0:0:0:0:0:0:1:0,1099,01000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,100,1,16,7,32
