NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
25,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,524,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,1,9,32
9,32,30,19,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,524,00000010000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,1,9,32
15,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,649,00000000000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,1,9,32
9,64,38,28,0,0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,649,00000010000000001000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,1,9,32
11,32,20,10,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,774,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,1,9,32
9,64,47,37,0,0:0:0:0:0:0:0:0:0:3:0:1:0:0:0:1:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,774,00000010000000001000101000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,1,9,32
11,64,20,10,0,0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,899,00000000000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,1,9,32
9,96,47,37,0,0:0:0:0:0:0:0:0:0:4:0:2:0:0:0:1:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,899,00000010000000001000101000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,1,9,32
20,32,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,1024,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,800,64,1,9,32
4,32,31,19,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,1024,00000000000100000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,800,64,1,9,32
