NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
17,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,831,00000000000000100000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
16,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,831,00000000000000110000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,4,10,32
20,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,862,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
26,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:1:0:0:0:0:0,862,00000100000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,4,10,32
24,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,893,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
11,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,893,00000001000000000000100000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,4,10,32
23,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,924,00000000100000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
9,32,32,21,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,924,00000000100000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,4,10,32
18,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,956,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
22,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:1:0:0:0:0:0:0:0:0:0,956,00000000010001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,4,10,32
30,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,987,01000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
4,32,32,21,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,987,01000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,4,10,32
29,32,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,1018,00100000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
21,32,32,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:1:0:0,1018,00100000001000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,4,10,32
25,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,1049,00000010000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
21,64,42,31,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:1:0:0:0:1:0:0,1049,00100010001000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
28,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,1081,00010000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
15,32,33,21,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,1081,00010000000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,4,10,32
24,64,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,1112,00000001000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
15,64,42,31,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:1:0:0:0,1112,00010001000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
15,64,42,31,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:2:0:0:0:1:0:0:0,1143,00010001000000001000000000000000,0000000000000000000000000000000000000001111100000111110000000000,0,800,800,16,4,10,32
29,64,52,41,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:2:0:0:0:1:2:0:0,1143,00110001000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
5,32,22,11,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1174,00000000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
2,32,33,21,1,0:0:1:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1174,00000000000000000000000000100100,0000000000000000000000000000000000000000000000000000000000000000,1,800,800,16,4,10,32
6,32,22,11,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1206,00000000000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
25,64,32,21,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0,1206,00000010000000000000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
20,64,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,1237,00000000000100000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,800,16,4,10,32
