NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
15,16,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,649,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
9,16,30,19,1,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:1,649,1000001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
13,16,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,899,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
9,32,38,28,0,0:0:0:0:0:0:0:0:0:2:0:0:0:1:0:1,899,1010001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
4,16,21,10,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,1149,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
1,16,31,19,1,0:1:0:0:1:0:0:0:0:0:0:0:0:0:0:0,1149,0000000000010010,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
1,32,30,19,0,0:2:0:0:1:0:0:0:0:0:0:0:0:0:0:0,1399,0000000000010010,0000000000000000000000000000000000000000000000011111010000000000,0,400,100,4,4,9,16
0,32,39,28,0,1:2:0:0:1:0:0:0:0:0:0:0:0:0:0:0,1399,0000000000010011,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
14,16,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,1649,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
15,32,31,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:2,1649,1100000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
14,32,21,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0,1899,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
12,32,31,19,1,0:0:0:0:0:0:0:0:0:0:0:0:1:0:2:0,1899,0101000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
4,32,22,10,0,0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,2149,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
15,32,32,19,1,0:0:0:0:2:0:0:0:0:0:0:0:0:0:1:3,2149,1000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
7,16,22,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,2399,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
10,16,32,19,1,0:0:0:0:0:0:0:1:0:0:1:0:0:0:0:0,2399,0000010010000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
7,32,22,10,0,0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0,2649,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
14,32,32,19,1,0:0:0:0:0:0:0:2:0:0:0:0:0:0:3:0,2649,0100000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
4,32,22,10,0,0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0,2899,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
6,32,32,19,1,0:0:0:0:3:0:1:0:0:0:0:0:0:0:0:0,2899,0000000001010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
9,32,22,10,0,0:0:0:0:0:0:0:0:0:3:0:0:0:1:0:1,3149,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
14,48,32,19,1,0:0:0:0:0:0:0:2:0:3:0:0:0:1:4:1,3149,0100001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
1,32,22,10,0,0:3:0:0:1:0:0:0:0:0:0:0:0:0:0:0,3399,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
11,32,32,19,1,0:3:0:0:1:0:0:0:0:0:0:1:0:0:0:0,3399,0000100000000010,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
8,16,22,10,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,3649,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
3,16,32,19,1,0:0:0:1:0:0:0:0:1:0:0:0:0:0:0:0,3649,0000000100001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
8,32,22,10,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,3899,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
0,32,32,19,1,2:2:0:0:1:0:0:0:2:0:0:0:0:0:0:0,3899,0000000100000001,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
3,32,23,10,0,0:0:0:2:0:0:0:0:1:0:0:0:0:0:0:0,4149,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
10,32,33,19,1,0:0:0:2:0:0:0:1:1:0:2:0:0:0:0:0,4149,0000010000001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
3,32,23,10,0,0:0:0:3:0:0:0:0:1:0:0:0:0:0:0:0,4399,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
10,32,32,19,0,0:0:0:3:0:0:0:1:1:0:3:0:0:0:0:0,4399,0000010000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
10,48,32,19,0,0:0:0:3:0:0:0:1:1:0:4:0:0:0:0:0,4649,0000010000001000,0000000000000000000000000000000000000000000000000000000011111010,0,400,100,4,4,9,16
2,48,41,28,0,0:0:1:3:0:0:0:1:1:0:4:0:0:0:0:0,4649,0000010000001100,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
13,32,23,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,4899,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
7,32,33,19,1,0:0:0:0:0:0:0:3:0:0:0:0:0:2:0:0,4899,0010000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
0,32,23,10,0,3:2:0:0:1:0:0:0:2:0:0:0:0:0:0:0,5149,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
5,32,33,19,1,3:2:0:0:1:1:0:0:2:0:0:0:0:0:0:0,5149,0000000000100001,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
14,48,23,10,0,0:0:0:0:0:0:0:2:0:3:0:0:0:1:5:1,5399,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
15,48,33,19,1,0:0:0:0:2:0:0:2:0:3:0:0:0:1:5:4,5399,1100000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
3,48,23,10,0,0:0:0:4:0:0:0:0:1:0:0:0:0:0:0:0,5649,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
12,48,33,19,1,0:0:0:4:0:0:0:0:1:0:0:0:2:0:2:0,5649,0001000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
11,32,23,10,0,0:3:0:0:1:0:0:0:0:0:0:2:0:0:0:0,5899,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
6,32,33,19,1,0:3:0:0:3:0:2:0:0:0:0:2:0:0:0:0,5899,0000100001000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
14,48,23,10,0,0:0:0:0:0:0:0:2:0:3:0:0:0:1:6:1,6149,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
8,48,33,19,1,0:0:0:0:0:0:0:2:3:3:0:0:0:1:6:1,6149,0100000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
5,32,23,10,0,3:2:0:0:1:2:0:0:2:0:0:0:0:0:0:0,6399,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
9,48,33,19,1,3:2:0:0:1:2:0:0:2:4:0:0:0:1:0:1,6399,0000001000100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
5,32,23,10,0,3:2:0:0:1:3:0:0:2:0:0:0:0:0:0:0,6649,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
2,48,33,19,1,3:2:2:3:1:3:0:1:2:0:4:0:0:0:0:0,6649,0000000000100100,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
13,32,23,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0,6899,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
3,48,33,19,1,0:0:0:5:0:0:0:0:1:0:0:0:0:3:0:0,6899,0010000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,4,4,9,16
15,48,23,10,0,0:0:0:0:2:0:0:2:0:3:0:0:0:1:5:5,7149,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,4,4,9,16
