NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
3,16,21,11,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,862,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
14,16,32,21,1,0:0:0:1:0:0:0:0:0:0:0:0:0:0:1:0,862,0100000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,1,16,10,16
1,16,21,11,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,924,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
6,16,32,21,1,0:1:0:0:0:0:1:0:0:0:0:0:0:0:0:0,924,0000000001000010,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,1,16,10,16
7,16,21,11,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,987,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
3,32,31,21,0,0:0:0:2:0:0:0:1:0:0:0:0:0:0:0:0,987,0000000010001000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
0,16,22,11,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1049,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
14,32,42,31,0,1:0:0:1:0:0:0:0:0:0:0:0:0:0:2:0,1049,0100000000001001,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
12,16,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,1112,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
14,32,52,41,0,1:0:0:1:0:0:0:0:0:0:0:0:1:0:3:0,1112,0101000000001001,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
6,32,32,21,0,0:1:0:0:0:0:2:0:0:0:0:0:0:0:0:0,1174,0000000001000010,0000000000000000000000000000000000000000000000000000000011111010,0,800,100,1,16,10,16
5,32,42,31,0,0:1:0:0:0:1:2:0:0:0:0:0:0:0:0:0,1174,0000000001100010,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
3,32,32,21,0,0:0:0:3:0:0:0:1:0:0:0:0:0:0:0:0,1237,0000000010001000,0000000000000000000000000000000000000000000000111110100000000000,0,800,100,1,16,10,16
9,32,42,31,0,0:0:0:3:0:0:0:1:0:1:0:0:0:0:0:0,1237,0000001010001000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
0,32,22,11,0,2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1299,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
5,32,52,41,0,2:1:0:0:0:2:2:0:0:0:0:0:0:0:0:0,1299,0000000001100011,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
6,32,32,21,0,0:1:0:0:0:0:3:0:0:0:0:0:0:0:0:0,1362,0000000001000010,0000000000000000000000000000000000000000000000000000000110110110,0,800,100,1,16,10,16
1,32,33,21,1,0:2:0:0:0:0:3:0:0:0:0:0:0:0:0:0,1362,0000000001000010,0000000000000000000000000000000000000000000000000000000000000000,1,800,100,1,16,10,16
11,16,22,11,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,1424,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
9,32,52,41,0,0:0:0:3:0:0:0:1:0:2:0:1:0:0:0:0,1424,0000101010001000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
4,16,22,11,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,1487,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
11,32,32,21,0,0:0:0:0:1:0:0:0:0:0:0:2:0:0:0:0,1487,0000100000010000,0000000000000000000000000000000000000000000000000000000000000000,0,800,100,1,16,10,16
