NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
12,16,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,131,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,16,7,16
5,16,24,15,1,0:0:0:0:0:1:0:0:0:0:0:0:1:0:0:0,131,0001000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,16,7,16
6,16,16,8,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,162,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,16,7,16
3,16,24,15,1,0:0:0:1:0:0:1:0:0:0:0:0:0:0:0:0,162,0000000001001000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,16,7,16
9,16,16,8,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,193,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,16,7,16
5,32,30,22,0,0:0:0:0:0:2:0:0:0:1:0:0:1:0:0:0,193,0001001000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,16,7,16
11,16,16,8,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,224,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,16,7,16
8,16,24,15,1,0:0:0:0:0:0:0:0:1:0:0:1:0:0:0:0,224,0000100100000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,16,7,16
4,16,17,8,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,256,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,16,7,16
7,16,25,15,1,0:0:0:0:1:0:0:1:0:0:0:0:0:0:0:0,256,0000000010010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,16,7,16
