NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
5,32,21,10,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1399,00000000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
9,32,31,19,1,0:0:0:0:0:1:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1399,00000000000000000000001000100000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
10,32,22,10,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,2399,00000000000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
23,32,32,19,1,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,2399,00000000100000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
14,32,22,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,3399,00000000000000000100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
1,32,32,19,1,0:1:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,3399,00000000000000000100000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
27,32,23,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,4399,00001000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
22,32,33,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:1:0:0:0:0,4399,00001000010000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
4,32,23,10,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,5399,00000000000000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
21,32,33,19,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,5399,00000000001000000000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
30,32,23,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,6399,01000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
8,32,33,19,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,6399,01000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
18,32,23,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,7399,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
13,32,33,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,7399,00000000000001000010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
10,64,24,10,0,0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,8399,00000000000000000000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
4,64,34,19,1,0:0:0:0:2:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,8399,00000000000000000000010000010000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
15,32,24,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,9399,00000000000000001000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
17,32,34,19,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,9399,00000000000000101000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
0,32,24,10,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,10399,00000000000000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
0,64,25,10,1,2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,10399,00000000000000000000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
9,64,24,10,0,0:0:0:0:0:1:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,11399,00000000000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
12,64,34,19,1,0:0:0:0:0:1:0:0:0:2:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,11399,00000000000000000001001000000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
5,64,24,10,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,12399,00000000000000000000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,256,1,9,32
4,64,34,19,1,0:0:0:0:3:2:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,12399,00000000000000000000000000110000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,256,1,9,32
