NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
15,16,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,262,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
14,16,27,17,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:1,262,1100000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,1,16,8,16
12,16,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,324,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
3,16,27,17,1,0:0:0:1:0:0:0:0:0:0:0:0:1:0:0:0,324,0001000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,1,16,8,16
15,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2,387,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
12,32,26,17,0,0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:2,387,1001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
3,32,26,17,0,0:0:0:2:0:0:0:0:0:0:0:0:1:0:0:0,449,0001000000001000,0000000000000000000000000000000000000000000000000111110100000000,0,200,100,1,16,8,16
10,32,34,25,0,0:0:0:2:0:0:0:0:0:0:1:0:1:0:0:0,449,0001010000001000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
15,32,19,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3,512,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
15,48,20,9,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:4,512,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,1,16,8,16
11,16,19,9,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,574,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
2,16,28,17,1,0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0,574,0000100000000100,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,1,16,8,16
13,16,19,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,637,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
7,16,28,17,1,0:0:0:0:0:0:0:1:0:0:0:0:0:1:0:0,637,0010000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,1,16,8,16
13,32,19,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,699,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
14,32,28,17,1,0:0:0:0:0:0:0:0:0:0:0:0:0:2:2:1,699,0110000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,1,16,8,16
0,16,19,9,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,762,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
7,32,35,25,0,1:0:0:0:0:0:0:2:0:0:0:0:0:1:0:0,762,0010000010000001,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
4,16,19,9,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,824,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
10,32,28,17,1,0:0:0:2:1:0:0:0:0:0:2:0:1:0:0:0,824,0000010000010000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,1,16,8,16
0,32,19,9,0,2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,887,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,1,16,8,16
