NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
11,16,17,9,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,207,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
4,16,26,17,1,0:0:0:0:1:0:0:0:0:0:0:1:0:0:0:0,207,0000100000010000,0000000000000000000000000000000000000000000000000000000000000000,1,200,800,1,16,8,16
14,16,17,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,215,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
14,32,18,9,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0,215,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,800,1,16,8,16
4,32,25,17,0,0:0:0:0:2:0:0:0:0:0:0:1:0:0:0:0,223,0000100000010000,0000000000000000000000000000000000000000000000000001000000000000,0,200,800,1,16,8,16
12,32,33,25,0,0:0:0:0:2:0:0:0:0:0:0:1:1:0:0:0,223,0001100000010000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
6,16,17,9,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,231,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
9,16,26,17,1,0:0:0:0:0:0:1:0:0:1:0:0:0:0:0:0,231,0000001001000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,800,1,16,8,16
6,32,17,9,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0,239,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
14,32,25,17,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:3:0,239,0100000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
7,16,17,9,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,246,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
0,16,26,17,1,1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,246,0000000010000001,0000000000000000000000000000000000000000000000000000000000000000,1,200,800,1,16,8,16
13,16,17,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,254,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
4,32,33,25,0,0:0:0:0:3:0:0:0:0:0:0:1:0:1:0:0,254,0010100000010000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
11,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0,262,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
6,32,26,17,0,0:0:0:0:0:0:3:0:0:0:0:2:0:0:0:0,262,0000100001000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
7,32,18,9,0,0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0,270,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,1,16,8,16
