NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
10,16,15,8,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,115,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
1,16,23,15,1,0:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0,115,0000010000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,4,16,7,16
12,16,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,131,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
0,16,24,15,1,1:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,131,0001000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,4,16,7,16
0,32,23,15,0,2:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,146,0001000000000001,0000000000000000000000000000000000000000000000000000011110000000,0,100,400,4,16,7,16
13,32,30,22,0,2:0:0:0:0:0:0:0:0:0:0:0:1:1:0:0,146,0011000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
11,16,16,8,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,162,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
10,32,23,15,0,0:0:0:0:0:0:0:0:0:0:2:1:0:0:0:0,162,0000110000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
13,32,30,22,0,2:0:0:0:0:0:0:0:0:0:0:0:1:2:0:0,178,0011000000000001,0000000000000000000000000000000000000000000000000001000000100000,0,100,400,4,16,7,16
9,32,37,29,0,2:0:0:0:0:0:0:0:0:1:0:0:1:2:0:0,178,0011001000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
15,16,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,193,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
2,16,24,15,1,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:1,193,1000000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,4,16,7,16
3,16,16,8,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,209,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
14,16,24,15,1,0:0:0:1:0:0:0:0:0:0:0:0:0:0:1:0,209,0100000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,4,16,7,16
12,32,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0,224,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
3,32,23,15,0,0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0,224,0001000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
4,16,16,8,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,240,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
9,32,44,36,0,2:0:0:0:1:0:0:0:0:2:0:0:1:2:0:0,240,0011001000010001,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
1,32,17,8,0,0:2:0:0:0:0:0:0:0:0:1:0:0:0:0:0,256,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
15,32,24,15,0,0:2:0:0:0:0:0:0:0:0:1:0:0:0:0:2,256,1000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
10,32,17,8,0,0:0:0:0:0:0:0:0:0:0:3:1:0:0:0:0,271,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,4,16,7,16
6,32,25,15,1,0:0:0:0:0:0:1:0:0:0:3:1:0:0:0:0,271,0000010001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,4,16,7,16
