NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
7,16,19,9,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,699,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
15,16,28,17,1,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:1,699,1000000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
8,16,20,9,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,1199,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
11,16,29,17,1,0:0:0:0:0:0:0:0:1:0:0:1:0:0:0:0,1199,0000100100000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
13,16,20,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,1699,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
8,32,29,17,1,0:0:0:0:0:0:0:0:2:0:0:0:0:1:0:0,1699,0010000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
0,16,21,9,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,2199,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
15,32,30,17,1,1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:2,2199,1000000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
5,16,21,9,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,2699,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
12,16,30,17,1,0:0:0:0:0:1:0:0:0:0:0:0:1:0:0:0,2699,0001000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
12,32,21,9,0,0:0:0:0:0:1:0:0:0:0:0:0:2:0:0:0,3199,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
13,32,30,17,1,0:0:0:0:0:1:0:0:0:0:0:0:2:2:0:0,3199,0011000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
13,32,21,9,0,0:0:0:0:0:1:0:0:0:0:0:0:2:3:0:0,3699,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
2,32,30,17,1,0:0:1:0:0:1:0:0:0:0:0:0:2:3:0:0,3699,0010000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
14,16,22,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,4199,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
13,48,31,17,1,0:0:0:0:0:1:0:0:0:0:0:0:2:4:1:0,4199,0110000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
15,32,22,9,0,1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:3,4699,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
13,48,31,17,1,1:0:0:0:0:1:0:1:0:0:0:0:2:5:1:3,4699,1010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
11,32,22,9,0,0:0:0:0:0:0:0:0:1:0:0:2:0:0:0:0,5199,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
9,32,31,17,1,0:0:0:0:0:0:0:0:1:1:0:2:0:0:0:0,5199,0000101000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
1,16,22,9,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,5699,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
0,32,31,17,1,2:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,5699,0000000000000011,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
6,16,22,9,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,6199,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
3,16,31,17,1,0:0:0:1:0:0:1:0:0:0:0:0:0:0:0:0,6199,0000000001001000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,4,1,8,16
2,32,22,9,0,0:0:2:0:0:1:0:0:0:0:0:0:2:3:0:0,6699,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,4,1,8,16
