NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
15,16,18,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,599,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,1,7,16
1,16,26,15,1,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:1,599,1000000000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,1,7,16
10,16,19,8,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,1099,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,1,7,16
8,16,27,15,1,0:0:0:0:0:0:0:0:1:0:1:0:0:0:0:0,1099,0000010100000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,1,7,16
0,16,19,8,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1599,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,1,7,16
2,16,27,15,1,1:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,1599,0000000000000101,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,1,7,16
11,16,20,8,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,2099,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,1,7,16
1,32,28,15,1,0:2:0:0:0:0:0:0:0:0:0:1:0:0:0:1,2099,0000100000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,1,7,16
9,16,20,8,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,2599,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,1,7,16
11,32,28,15,1,0:0:0:0:0:0:0:0:0:1:0:2:0:0:0:0,2599,0000101000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,1,7,16
10,32,20,8,0,0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0,3099,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,1,7,16
7,32,28,15,1,0:0:0:0:0:0:0:1:0:0:2:0:0:0:0:0,3099,0000010010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,1,7,16
14,16,20,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,3599,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,1,7,16
0,32,28,15,1,2:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,3599,0100000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,1,7,16
12,16,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,4099,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,1,1,7,16
15,32,29,15,1,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:2,4099,1001000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,1,1,7,16
