NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
7,16,19,10,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,462,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
0,16,29,19,1,1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,462,0000000010000001,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,16
13,16,20,10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,524,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
7,32,29,19,0,0:0:0:0:0:0:0:2:0:0:0:0:0:1:0:0,524,0010000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
8,16,20,10,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,587,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
13,32,29,19,0,0:0:0:0:0:0:0:0:1:0:0:0:0:2:0:0,587,0010000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
8,32,20,10,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,649,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
15,32,30,19,1,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:1,649,1000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,16
11,16,20,10,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,712,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
15,32,38,28,0,0:0:0:0:0:0:0:0:2:0:0:1:0:0:0:2,712,1000100100000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
6,16,20,10,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,774,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
14,16,30,19,1,0:0:0:0:0:0:1:0:0:0:0:0:0:0:1:0,774,0100000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,16
9,16,20,10,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,837,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
1,16,30,19,1,0:1:0:0:0:0:0:0:0:1:0:0:0:0:0:0,837,0000001000000010,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,16
2,16,20,10,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,899,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
4,16,30,19,1,0:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0,899,0000000000010100,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,16
7,32,20,10,0,0:0:0:0:0:0:0:3:0:0:0:0:0:1:0:0,962,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
7,48,21,10,1,0:0:0:0:0:0:0:4:0:0:0:0:0:1:0:0,962,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,16
3,16,21,10,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,1024,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,400,100,16,16,9,16
3,32,22,10,1,0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0,1024,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,400,100,16,16,9,16
