NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
8,16,18,8,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,599,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
1,16,26,15,1,0:1:0:0:0:0:0:0:1:0:0:0:0:0:0:0,599,0000000100000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,1,7,16
5,16,19,8,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,1099,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
15,16,27,15,1,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:1,1099,1000000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,1,7,16
5,32,19,8,0,0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0,1599,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
1,32,27,15,1,0:2:0:0:0:2:0:0:1:0:0:0:0:0:0:0,1599,0000000000100010,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,1,7,16
4,16,20,8,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,2099,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
4,32,21,8,1,0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,2099,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,1,7,16
13,16,20,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,2599,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
15,32,28,15,1,0:0:0:0:0:1:0:0:0:0:0:0:0:1:0:2,2599,1010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,1,7,16
1,32,20,8,0,0:3:0:0:0:2:0:0:1:0:0:0:0:0:0:0,3099,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
9,32,28,15,1,0:3:0:0:0:2:0:0:1:1:0:0:0:0:0:0,3099,0000001000000010,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,1,7,16
2,16,20,8,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,3599,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
7,16,28,15,1,0:0:1:0:0:0:0:1:0:0:0:0:0:0:0:0,3599,0000000010000100,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,1,7,16
15,32,21,8,0,0:0:0:0:0:1:0:0:0:0:0:0:0:1:0:3,4099,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
6,32,29,15,1,0:0:0:0:0:1:1:0:0:0:0:0:0:1:0:3,4099,1000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,1,7,16
13,32,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,4599,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
4,32,29,15,1,0:0:0:0:3:0:0:0:0:0:0:0:0:2:0:0,4599,0010000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,1,7,16
14,16,21,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,5099,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
7,32,29,15,1,0:0:1:0:0:0:0:2:0:0:0:0:0:0:1:0,5099,0100000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,200,4,1,7,16
0,16,21,8,0,1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,5599,0000000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,100,200,4,1,7,16
