NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
2,16,18,9,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,449,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,4,1,8,16
4,16,27,17,1,0:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0,449,0000000000010100,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,4,1,8,16
6,16,19,9,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,699,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,4,1,8,16
3,16,28,17,1,0:0:0:1:0:0:1:0:0:0:0:0:0:0:0:0,699,0000000001001000,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,4,1,8,16
11,16,19,9,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,949,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,4,1,8,16
1,16,28,17,1,0:1:0:0:0:0:0:0:0:0:0:1:0:0:0:0,949,0000100000000010,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,4,1,8,16
1,32,20,9,0,0:2:0:0:0:0:0:0:0:0:0:1:0:0:0:0,1199,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,4,1,8,16
6,32,29,17,1,0:2:0:0:0:0:2:0:0:0:0:1:0:0:0:0,1199,0000000001000010,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,4,1,8,16
2,32,20,9,0,0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0,1449,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,4,1,8,16
14,32,29,17,1,0:0:2:0:0:0:0:0:0:0:0:0:0:0:1:0,1449,0100000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,4,1,8,16
4,32,20,9,0,0:0:1:0:2:0:0:0:0:0:0:0:0:0:0:0,1699,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,4,1,8,16
11,32,29,17,1,0:0:1:0:2:0:0:0:0:0:0:2:0:0:0:0,1699,0000100000010000,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,4,1,8,16
3,32,20,9,0,0:0:0:2:0:0:1:0:0:0:0:0:0:0:0:0,1949,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,4,1,8,16
12,32,29,17,1,0:0:0:2:0:0:1:0:0:0:0:0:1:0:0:0,1949,0001000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,4,1,8,16
4,32,21,9,0,0:0:1:0:3:0:0:0:0:0:0:0:0:0:0:0,2199,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,4,1,8,16
