NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
7,16,18,9,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,324,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,4,8,16
0,16,27,17,1,1:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,324,0000000010000001,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,4,8,16
2,16,18,9,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,449,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,4,8,16
7,32,26,17,0,0:0:1:0:0:0:0:2:0:0:0:0:0:0:0:0,449,0000000010000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,4,8,16
15,16,19,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,574,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,4,8,16
6,16,28,17,1,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:1,574,1000000001000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,4,8,16
12,16,19,9,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,699,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,4,8,16
14,16,28,17,1,0:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0,699,0101000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,4,8,16
11,16,19,9,0,0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0,824,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,200,16,4,8,16
10,16,28,17,1,0:0:0:0:0:0:0:0:0:0:1:1:0:0:0:0,824,0000110000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,200,16,4,8,16
