NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
14,16,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,815,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
2,16,32,21,1,0:0:1:0:0:0:0:0:0:0:0:0:0:0:1:0,815,0100000000000100,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,256,16,10,16
4,16,21,11,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,831,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
9,16,32,21,1,0:0:0:0:1:0:0:0:0:1:0:0:0:0:0:0,831,0000001000010000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,256,16,10,16
4,32,21,11,0,0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0,846,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
9,32,31,21,0,0:0:0:0:2:0:0:0:0:2:0:0:0:0:0:0,846,0000001000010000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
10,16,21,11,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,862,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
2,32,41,31,0,0:0:2:0:0:0:0:0:0:0:1:0:0:0:1:0,862,0100010000000100,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
3,16,21,11,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,878,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
15,16,32,21,1,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:1,878,1000000000001000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,256,16,10,16
10,32,21,11,0,0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0,893,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
8,32,32,21,1,0:0:0:0:0:0:0:0:1:0:2:0:0:0:0:0,893,0000010100000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,256,16,10,16
2,32,41,31,0,0:0:3:0:0:0:0:0:0:0:1:0:0:0:1:0,909,0100010000000100,0000000000000000000000000000000000000010111100001011110000000000,0,800,400,256,16,10,16
0,32,51,41,0,1:0:3:0:0:0:0:0:0:0:1:0:0:0:1:0,909,0100010000000101,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
1,16,21,11,0,0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0,924,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
3,32,31,21,0,0:1:0:2:0:0:0:0:0:0:0:0:0:0:0:0,924,0000000000001010,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
12,16,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,940,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
11,16,32,21,1,0:0:0:0:0:0:0:0:0:0:0:1:1:0:0:0,940,0001100000000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,256,16,10,16
7,16,21,11,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,956,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
6,16,32,21,1,0:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0,956,0000000011000000,0000000000000000000000000000000000000000000000000000000000000000,1,800,400,256,16,10,16
3,32,31,21,0,0:1:0:3:0:0:0:0:0:0:0:0:0:0:0:0,971,0000000000001010,0000000000000000000000000000000000000000000000000000000000101111,0,800,400,256,16,10,16
3,48,32,21,1,0:1:0:4:0:0:0:0:0:0:0:0:0:0:0:0,971,0000000000001010,0000000000000000000000000000000000000000000000000000000000101111,1,800,400,256,16,10,16
5,16,21,11,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,987,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
12,32,31,21,0,0:0:0:0:0:1:0:0:0:0:0:0:2:0:0:0,987,0001000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
13,16,21,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,1003,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
3,48,41,31,0,0:1:0:5:0:0:0:0:0:0:0:0:0:1:0:0,1003,0010000000001010,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
3,48,41,31,0,0:1:0:6:0:0:0:0:0:0:0:0:0:1:0:0,1018,0010000000001010,0000000000000000000000000000000000000000111100000000000000001111,0,800,400,256,16,10,16
7,48,51,41,0,0:1:0:6:0:0:0:2:0:0:0:0:0:1:0:0,1018,0010000010001010,0000000000000000000000000000000000000000000000000000000000001111,0,800,400,256,16,10,16
13,32,22,11,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,1034,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
9,32,42,31,0,0:0:0:0:2:0:0:0:0:3:0:0:0:2:0:0,1034,0010001000010000,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
1,32,22,11,0,0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0,1049,0000000000000010,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
3,48,42,31,0,0:2:0:7:0:0:0:0:0:0:0:0:0:1:0:0,1049,0010000000001010,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
6,32,32,21,0,0:0:0:0:0:0:2:1:0:0:0:0:0:0:0:0,1065,0000000011000000,0000000000000000000000000000000000000000000000011011010000000000,0,800,400,256,16,10,16
6,32,33,21,1,0:0:0:0:0:0:3:1:0:0:0:0:0:0:0:0,1065,0000000011000000,0000000000000000000000000000000000000000000000011011010000000000,1,800,400,256,16,10,16
12,32,32,21,0,0:0:0:0:0:1:0:0:0:0:0:0:3:0:0:0,1081,0001000000100000,0000000000000000000000000000000000000000000000000000000001011110,0,800,400,256,16,10,16
12,48,33,21,1,0:0:0:0:0:1:0:0:0:0:0:0:4:0:0:0,1081,0001000000100000,0000000000000000000000000000000000000000000000000000000001011110,1,800,400,256,16,10,16
12,48,32,21,0,0:0:0:0:0:1:0:0:0:0:0:0:5:0:0:0,1096,0001000000100000,0000000000000000000000000000000000000000000000000000000001101101,0,800,400,256,16,10,16
1,48,42,31,0,0:3:0:0:0:1:0:0:0:0:0:0:5:0:0:0,1096,0001000000100010,0000000000000000000000000000000000000000000000000000000000000000,0,800,400,256,16,10,16
7,48,52,41,0,0:1:0:6:0:0:0:3:0:0:0:0:0:1:0:0,1112,0010000010001010,0000000000000000000000000000000010000000000000010111100001101101,0,800,400,256,16,10,16
