NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
13,16,16,8,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,162,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,16
10,16,24,15,1,0:0:0:0:0:0:0:0:0:0:1:0:0:1:0:0,162,0010010000000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,16
2,16,16,8,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,224,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,16
11,16,24,15,1,0:0:1:0:0:0:0:0:0:0:0:1:0:0:0:0,224,0000100000000100,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,16
12,16,17,8,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,287,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,16
7,16,25,15,1,0:0:0:0:0:0:0:1:0:0:0:0:1:0:0:0,287,0001000010000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,16
5,16,17,8,0,0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0,349,0000000000100000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,16
13,32,25,15,1,0:0:0:0:0:1:0:0:0:0:0:0:0:2:0:0,349,0010000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,16
4,16,17,8,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,412,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,16
14,16,25,15,1,0:0:0:0:1:0:0:0:0:0:0:0:0:0:1:0,412,0100000000010000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,16
9,16,17,8,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0,474,0000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,16
14,32,31,22,0,0:0:0:0:1:0:0:0:0:1:0:0:0:0:2:0,474,0100001000010000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,16
11,32,18,8,0,0:0:1:0:0:0:0:0:0:0:0:2:0:0:0:0,537,0000100000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,16
6,32,26,15,1,0:0:1:0:0:0:1:0:0:0:0:2:0:0:0:0,537,0000100001000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,16
10,32,18,8,0,0:0:0:0:0:0:0:0:0:0:2:0:0:1:0:0,599,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,16
0,32,26,15,1,1:0:0:0:0:0:0:0:0:0:2:0:0:1:0:0,599,0000010000000001,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,16
8,16,18,8,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,662,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,100,400,64,4,7,16
15,16,26,15,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:1,662,1000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,16
15,32,25,15,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:2,724,1000000100000000,0000000000000000000000000000000000000000000000000000000000111110,0,100,400,64,4,7,16
8,32,26,15,1,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:2,724,1000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,100,400,64,4,7,16
