NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
12,16,17,9,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,215,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
0,16,26,17,1,1:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,215,0001000000000001,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,16,16,8,16
15,16,17,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1,231,1000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
8,16,26,17,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:1,231,1000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,16,16,8,16
7,16,17,9,0,0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0,246,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
1,16,26,17,1,0:1:0:0:0:0:0:1:0:0:0:0:0:0:0:0,246,0000000010000010,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,16,16,8,16
14,16,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0,262,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
0,32,34,25,0,2:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0,262,0101000000000001,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
0,32,34,25,0,3:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0,278,0101000000000001,0000000000000000000000000000000000000000000100000001000000000000,0,200,400,16,16,8,16
3,32,42,33,0,3:0:0:1:0:0:0:0:0:0:0:0:1:0:1:0,278,0101000000001001,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
0,48,34,25,0,4:0:0:0:0:0:0:0:0:0:0:0:1:0:1:0,293,0101000000000001,0000000000000000000000000000000000000000000111110001111100000000,0,200,400,16,16,8,16
9,48,42,33,0,4:0:0:0:0:0:0:0:0:1:0:0:1:0:1:0,293,0101001000000001,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
2,16,18,9,0,0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,309,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
9,48,50,41,0,4:0:1:0:0:0:0:0:0:2:0:0:1:0:1:0,309,0101001000000101,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
6,16,18,9,0,0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0,324,0000000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
4,16,27,17,1,0:0:0:0:1:0:1:0:0:0:0:0:0:0:0:0,324,0000000001010000,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,16,16,8,16
14,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0,340,0100000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
6,32,26,17,0,0:0:0:0:0:0:2:0:0:0:0:0:0:0:2:0,340,0100000001000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
8,32,26,17,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:1,356,1000000100000000,0000000000000000000000000000000000000000000000000111110100000000,0,200,400,16,16,8,16
15,32,26,17,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:2,356,1000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
13,16,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,371,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
15,32,34,25,0,0:0:0:0:0:0:0:0:2:0:0:0:0:1:0:3,371,1010000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
13,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0,387,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
2,32,26,17,0,0:0:2:0:0:0:0:0:0:0:0:0:0:2:0:0,387,0010000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
1,32,26,17,0,0:2:0:0:0:0:0:1:0:0:0:0:0:0:0:0,403,0000000010000010,0000000000000000000000000000000000000000000000001001110100000000,0,200,400,16,16,8,16
9,48,66,57,0,4:2:1:0:0:0:0:1:0:3:0:0:1:0:1:0,403,0101001010000111,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
9,48,66,57,0,4:2:1:0:0:0:0:1:0:4:0:0:1:0:1:0,418,0101001010000111,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
2,48,74,65,0,4:2:3:0:0:0:0:1:0:4:0:0:1:2:1:0,418,0111001010000111,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
1,32,26,17,0,0:3:0:0:0:0:0:1:0:0:0:0:0:0:0:0,434,0000000010000010,0000000000000000000000000000000000000000000000001011110000000000,0,200,400,16,16,8,16
6,32,42,33,0,0:3:0:0:0:0:3:1:0:0:0:0:0:0:2:0,434,0100000011000010,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
7,32,18,9,0,0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0,449,0000000010000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
8,32,26,17,0,0:0:0:0:0:0:0:2:3:0:0:0:0:0:0:1,449,0000000110000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
12,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0,465,0001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,400,16,16,8,16
5,32,27,17,1,0:0:0:0:0:1:0:0:0:0:0:0:2:0:0:0,465,0001000000100000,0000000000000000000000000000000000000000000000000000000000000000,1,200,400,16,16,8,16
