NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
9,32,17,9,0,0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,231,00000000000000000000001000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,4,4,8,32
0,32,26,17,1,1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,231,00000000000000000000001000000001,0000000000000000000000000000000000000000000000000000000000000000,1,200,800,4,4,8,32
8,32,18,9,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,262,00000000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,4,4,8,32
28,32,27,17,1,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0,262,00010000000000000000000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,800,4,4,8,32
12,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,293,00000000000000000001000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,4,4,8,32
8,64,26,17,0,0:0:0:0:0:0:0:0:2:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,293,00000000000000000001000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,4,4,8,32
18,32,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0,324,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,4,4,8,32
18,64,19,9,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0,324,00000000000001000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,800,4,4,8,32
3,32,18,9,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,356,00000000000000000000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,4,4,8,32
0,64,34,25,0,2:0:0:1:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,356,00000000000000000000001000001001,0000000000000000000000000000000000000000000000000000000000000000,0,200,800,4,4,8,32
