NODEID,VECCL_SIZE,REPCL_SIZE,OFFSET_SIZE,COUNTER_SIZE,VECCL_TIMESTAMPS,HLC,BITMAP,OFFSETS,COUNTERS,EPSILON,INTERVAL,DELTA,ALPHA,MAX_OFFSET_SIZE,NUM_PROCS
13,16,18,9,0,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0,449,0010000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,64,4,8,16
15,16,27,17,1,0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:1,449,1010000000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,64,4,8,16
8,16,19,9,0,0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,699,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,64,4,8,16
0,16,28,17,1,1:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0,699,0000000100000001,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,64,4,8,16
10,16,19,9,0,0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0,949,0000010000000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,64,4,8,16
9,16,28,17,1,0:0:0:0:0:0:0:0:0:1:1:0:0:0:0:0,949,0000011000000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,64,4,8,16
4,16,20,9,0,0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0,1199,0000000000010000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,64,4,8,16
1,16,29,17,1,0:1:0:0:1:0:0:0:0:0:0:0:0:0:0:0,1199,0000000000010010,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,64,4,8,16
3,16,20,9,0,0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0,1449,0000000000001000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,64,4,8,16
2,16,29,17,1,0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0,1449,0000000000001100,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,64,4,8,16
8,32,20,9,0,0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0,1699,0000000100000000,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,64,4,8,16
14,32,29,17,1,0:0:0:0:0:0:0:0:2:0:0:0:0:0:1:0,1699,0100000100000000,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,64,4,8,16
2,32,20,9,0,0:0:2:1:0:0:0:0:0:0:0:0:0:0:0:0,1949,0000000000000100,0000000000000000000000000000000000000000000000000000000000000000,0,200,100,64,4,8,16
10,32,29,17,1,0:0:2:1:0:0:0:0:0:0:2:0:0:0:0:0,1949,0000010000000100,0000000000000000000000000000000000000000000000000000000000000000,1,200,100,64,4,8,16
